gene_id,gene_name,row_coverage,row_mean,row_median,region_coverage,region_mean,region_median,tstatistic,pvalue,comparison_mode,Imp_total_width,Imp_cluster_count,Imp_max_width,Syp_total_width,Syp_cluster_count,Syp_max_width,feature
FBgn0026418,Hsc70Cb,46125,-1.8743965237165e-4,-1.2757321025637238e-16,12750,0.00576588341102602,-1.0183213123429836e-16,8.447052754245084,1.654539942048253e-17,Syp_to_Imp,148,3,69,26,1,26,UTR3
FBgn0027066,Eb1,63900,-2.1786976160574e-4,-0.0061457955210066,18900,0.00399211749028832,-0.00574746525451379,5.688537749403939,6.5013366885481125e-9,Imp_to_Syp,28,1,28,249,5,117,UTR3
FBgn0027066,Eb1,335475,-2.0011388611671e-4,-0.00819421984027241,18900,0.00399211749028832,-0.00574746525451379,5.664545997897411,7.477934092419988e-9,Syp_to_Imp,28,1,28,249,5,117,UTR3
FBgn0027108,Inx2,1508815,-3.201103924198679e-5,-0.0010214182975721,36575,0.01197933276049619,-1.0313164097977264e-16,30.72004331965238,6.185578553346558e-205,Imp_to_Syp,310,5,124,82,3,29,UTR3
FBgn0027108,Inx2,372305,-2.8599592425912135e-5,-2.220446049250317e-16,36575,0.0119793327604962,-1.0313164097977264e-16,30.71131825144022,8.034573777738164e-205,Syp_to_Imp,310,5,124,82,3,29,UTR3
FBgn0027291,Idh3a,201865,-1.7162114210751e-4,-0.00409096300106066,10575,-0.00379916571427677,-0.00937541410673243,-4.723367977515742,0.9999988252195404,Imp_to_Syp,109,3,54,30,1,30,UTR3
FBgn0027291,Idh3a,38655,-1.7728859706362e-4,-0.00885096335834328,10575,-0.00379916571427677,-0.00937541410673243,-4.715988474736074,0.9999987819138428,Syp_to_Imp,109,3,54,30,1,30,UTR3
FBgn0027329,CCT6,27860,-2.8121385573745e-4,-1.0019395905179873e-16,2800,0.00190792880923372,-2.276753754146127e-16,1.3410022861114774,0.09001425984873289,Imp_to_Syp,162,1,162,30,1,30,UTR3
FBgn0027329,CCT6,3980,-5.9271928051128e-4,-2.276753754146127e-16,2800,0.00190792880923372,-2.276753754146127e-16,1.5318210451818624,0.06283980527762885,Syp_to_Imp,162,1,162,30,1,30,UTR3
FBgn0027338,Kap-alpha3,212850,-2.9527567444465e-4,-0.00314516025470307,34400,0.02241320967681429,0.01752193411417585,46.704390950976936,0,Imp_to_Syp,197,3,118,81,2,52,UTR3
FBgn0027338,Kap-alpha3,158400,-2.8945667755932e-4,-0.00109113888678313,34400,0.0224132096768143,0.01752193411417585,46.692423058743245,0,Syp_to_Imp,197,3,118,81,2,52,UTR3
FBgn0027339,jim,14710905,-1.929556475495445e-5,-0.00970429918733412,2432325,5.139018691935658e-5,-0.00985961758309703,1.3380015213318517,0.09044803297489867,Imp_to_Syp,1540,29,146,1595,29,167,UTR3
FBgn0027339,jim,12454365,-2.0288086090275296e-5,-0.00856193566432442,2432325,5.139018691935588e-5,-0.00985961758309703,1.3567888303037003,0.0874242217537258,Syp_to_Imp,1540,29,146,1595,29,167,UTR3
FBgn0027527,Osi6,364785,-1.1984972357212e-4,-0.00373342921424788,16600,-8.2647578820355e-4,-0.00789325138912209,-1.3999342222088853,0.9192241468663648,Imp_to_Syp,371,5,122,26,1,26,UTR3
FBgn0027527,Osi6,35160,-1.4976271981654e-4,-0.00668256091975649,16600,-8.2647578820355e-4,-0.00789325138912209,-1.3406720052777743,0.9099773426509522,Syp_to_Imp,371,5,122,26,1,26,UTR3
FBgn0027556,CG4928,223915,-4.462091643324218e-5,-0.01595210790365174,2850,0.02448559732623472,-2.1310657003089754e-16,15.735431555118494,7.297087691094849e-54,Imp_to_Syp,74,2,48,26,1,26,UTR3
FBgn0027556,CG4928,70710,-7.977358623008106e-5,-0.02256061861840643,2850,0.02448559732623472,-2.1310657003089754e-16,15.75798098472796,5.256784652386831e-54,Syp_to_Imp,74,2,48,26,1,26,UTR3
FBgn0027835,Dp1,1112845,-5.5370477012609466e-5,-4.872524877263609e-17,68775,0.0010067593355821,-4.008988784968771e-17,4.24138918306548,1.11215261805081e-5,Imp_to_Syp,548,8,168,30,1,30,UTR3
FBgn0027835,Dp1,178395,-6.307691692639937e-5,-4.9949276263051067e-17,68775,0.0010067593355821,-4.008988784968771e-17,4.2721632094629145,9.692277251164531e-6,Syp_to_Imp,548,8,168,30,1,30,UTR3
FBgn0027932,Akap200,399900,-6.211609230993734e-5,-6.744694282412575e-17,30100,-1.7960653800094e-4,-6.481649068932259e-17,-0.5630224115012942,0.7132880915989532,Imp_to_Syp,329,7,96,52,2,26,UTR3
FBgn0027932,Akap200,65100,-3.5337729041729856e-5,-5.168533996307234e-17,30100,-1.7960653800094e-4,-6.481649068932259e-17,-0.691346196253755,0.7553233303523442,Syp_to_Imp,329,7,96,52,2,26,UTR3
FBgn0028734,Fmr1,1170960,-3.9883839467725955e-5,-3.11958377675957e-16,23100,-0.0063352035500907,-4.661579212415835e-16,-13.756505597497046,1,Imp_to_Syp,357,6,100,30,1,30,UTR3
FBgn0028734,Fmr1,153340,-4.563264985708983e-5,-3.072034483498767e-16,23100,-0.0063352035500907,-4.661579212415835e-16,-13.743943321721474,1,Syp_to_Imp,357,6,100,30,1,30,UTR3
FBgn0029133,REG,119475,-2.277811401376e-4,-0.00180661829062855,7425,0.0172780290608869,0,14.584080604001558,8.019569688246424e-48,Imp_to_Syp,101,2,72,48,1,48,UTR3
FBgn0029133,REG,48675,-2.5815046831171e-4,-0.01081080845401832,7425,0.0172780290608869,0,14.609381274173042,5.591300158832134e-48,Syp_to_Imp,101,2,72,48,1,48,UTR3
FBgn0029506,Tsp42Ee,90150,-2.9726110880121e-4,-0.00856036518555855,13500,7.361911989820466e-5,-0.00977385266511599,0.5180706681331855,0.30220872750140415,Imp_to_Syp,82,3,29,82,2,52,UTR3
FBgn0029506,Tsp42Ee,54090,-2.97932198001e-4,-0.01032794045988162,13500,7.361911989820482e-5,-0.00977385266511599,0.5190080910616944,0.301881803641133,Syp_to_Imp,82,3,29,82,2,52,UTR3
FBgn0029676,HIP-R,68765,-6.141166364171391e-5,0,2550,0.00844688690456724,0,6.258333322253321,2.2751076329659624e-10,Imp_to_Syp,95,2,69,27,1,27,UTR3
FBgn0029676,HIP-R,24270,-1.1049290254607e-4,0,2550,0.00844688690456724,0,6.294435340826148,1.810280282267893e-10,Syp_to_Imp,95,2,69,27,1,27,UTR3
FBgn0029687,Vap33,2167200,-6.131479900303786e-5,-1.2574329295902928e-16,159100,0.01922989107933555,7.496914897072005e-17,80.62885705330004,0,Imp_to_Syp,586,12,140,80,2,51,UTR3
FBgn0029687,Vap33,466200,-7.885877561273465e-5,-6.094768227640934e-17,159100,0.01922989107933555,7.496914897072005e-17,80.70218325131646,0,Syp_to_Imp,586,12,140,80,2,51,UTR3
FBgn0029903,pod1,1625760,-8.34801194821081e-5,-0.00468547811803053,108000,0.00173846737269422,-0.00373797245330246,7.06232726053815,8.235990260801119e-13,Imp_to_Syp,640,6,274,102,3,49,UTR3
FBgn0029903,pod1,338700,-8.018615823314475e-5,-3.173496551015e-4,108000,0.00173846737269422,-0.00373797245330246,7.0495590372915355,9.027779016590848e-13,Syp_to_Imp,640,6,274,102,3,49,UTR3
FBgn0029979,mahe,2408250,-3.062741629051652e-5,-0.00850228038511657,173375,-8.818449957184e-4,-0.011683266919673,-4.182819622376821,0.9999855971410088,Imp_to_Syp,204,5,93,266,7,52,UTR3
FBgn0029979,mahe,1850550,-2.9249592890848894e-5,-0.00723162319740081,173375,-8.818449957184e-4,-0.011683266919673,-4.189590143676641,0.9999860201598952,Syp_to_Imp,204,5,93,266,7,52,UTR3
FBgn0030086,CCT2,75250,-3.8015946212891e-4,-0.00529289836919301,14875,8.1703977165183e-4,-0.00486508795774068,1.6357679721780465,0.05095465802929629,Imp_to_Syp,234,4,99,73,1,73,UTR3
FBgn0030086,CCT2,36550,-4.210107343309e-4,-0.00577712891758638,14875,8.1703977165183e-4,-0.00486508795774068,1.691584248036927,0.04537310987855111,Syp_to_Imp,234,4,99,73,1,73,UTR3
FBgn0030268,Klp10A,912460,-8.291059799090068e-5,-8.746990565774261e-17,30100,0.00530027732073921,-2.8401683421356718e-18,14.247895148133647,3.258772577256191e-46,Imp_to_Syp,320,5,119,48,1,48,UTR3
FBgn0030268,Klp10A,148540,-3.1819884793562576e-5,-1.4206592946402986e-17,30100,0.00530027732073921,-2.8401683421356718e-18,14.11267134846909,2.2098664744048577e-45,Syp_to_Imp,320,5,119,48,1,48,UTR3
FBgn0030328,Amun,917400,-9.94078661411914e-5,-0.01001295373066926,46200,-0.0118897729490843,-0.02099620182125623,-30.06619224398414,1,Imp_to_Syp,541,9,119,52,1,52,UTR3
FBgn0030328,Amun,97300,-9.582465037372748e-5,-0.0105348727076181,46200,-0.0118897729490843,-0.02099620182125623,-30.075329675552915,1,Syp_to_Imp,541,9,119,52,1,52,UTR3
FBgn0030340,CG15740,10115,-3.1359600180224e-4,-2.811528328018774e-16,350,0.00588459052790656,-1.3932347281826663e-16,1.542280192269461,0.06195586434723794,Imp_to_Syp,47,1,47,30,1,30,UTR3
FBgn0030340,CG15740,2890,-2.5732674568462e-4,-1.3932347281826663e-16,350,0.00588459052790656,-1.3932347281826663e-16,1.528278845467784,0.06367455813970427,Syp_to_Imp,47,1,47,30,1,30,UTR3
FBgn0030617,CG9095,500240,-1.5232432265848e-4,-8.490638468115536e-17,20350,-0.00131109682446948,3.3369965213740575e-17,-2.627701024170061,0.9956985737140744,Imp_to_Syp,245,4,142,77,1,77,UTR3
FBgn0030617,CG9095,74360,-5.875120126604309e-5,-9.430537194487151e-18,20350,-0.00131109682446948,3.3369965213740575e-17,-2.8398929656714684,0.9977413286980188,Syp_to_Imp,245,4,142,77,1,77,UTR3
FBgn0030674,HUWE1,23640,-1.9759193578399e-4,-0.00588268452002816,900,-3.7641968626991e-4,-0.00877598027948409,-0.06113467388744987,0.5243672284866885,Imp_to_Syp,30,1,30,52,1,52,UTR3
FBgn0030674,HUWE1,23640,-2.3021847356846e-4,-0.00978977643385681,900,-3.7641968626991e-4,-0.00877598027948409,-0.04998085272652695,0.5199256256774252,Syp_to_Imp,30,1,30,52,1,52,UTR3
FBgn0030791,CG9132,216375,-4.342398169588732e-5,0,2500,0.00276872596914793,0,2.209225717358579,0.01362467010990281,Imp_to_Syp,50,1,50,26,1,26,UTR3
FBgn0030791,CG9132,34620,-2.445745476496662e-5,0,2500,0.00276872596914793,0,2.194325608972755,0.01415187628080547,Syp_to_Imp,50,1,50,26,1,26,UTR3
FBgn0031268,cold,69720,-4.7593083659636e-4,-0.01521366130862965,2800,0.0218912431414407,-0.00703635685336127,9.820413462951011,1.0534525092511228e-22,Imp_to_Syp,123,2,75,28,1,28,UTR3
FBgn0031268,cold,9960,-4.0747182405054e-4,-0.01593007349884374,2800,0.0218912431414407,-0.00703635685336127,9.790356209892336,1.4048228444042277e-22,Syp_to_Imp,123,2,75,28,1,28,UTR3
FBgn0031453,Bacc,1218725,-7.541433354171197e-5,-9.566828519867999e-17,97875,9.5740265852754e-4,-9.419931502976436e-17,4.883408505579551,5.221580761686377e-7,Imp_to_Syp,668,10,164,80,2,52,UTR3
FBgn0031453,Bacc,226935,-7.073985065581032e-5,-9.468693151639054e-17,97875,9.5740265852754e-4,-9.419931502976436e-17,4.861306420060544,5.839695167862288e-7,Syp_to_Imp,668,10,164,80,2,52,UTR3
FBgn0031629,Clect27,130900,-2.61090555289e-4,-0.00998093730153458,13750,0.00399049489661571,-0.00892524041873665,6.213530859418513,2.6650790776772076e-10,Imp_to_Syp,234,5,73,50,1,50,UTR3
FBgn0031629,Clect27,23800,-2.732692669044e-4,-0.01171374903223546,13750,0.00399049489661571,-0.00892524041873665,6.231329584460327,2.379933728127937e-10,Syp_to_Imp,234,5,73,50,1,50,UTR3
FBgn0031769,CG9135,154750,-2.6370397145385e-4,-0.00783783268992605,22500,-0.00119272976099224,-0.01469481225780378,-1.586529790375788,0.9436833835847364,Imp_to_Syp,219,3,119,74,2,48,UTR3
FBgn0031769,CG9135,55710,-2.7778983332109e-4,-0.00385713993857983,22500,-0.00119272976099224,-0.01469481225780378,-1.5624748720655035,0.940904887261112,Syp_to_Imp,219,3,119,74,2,48,UTR3
FBgn0031992,Acbp1,6875,-0.00142384219201887,-0.01816498236260116,1375,-0.00427368621568681,-0.0057248560386902,-1.2666055583989126,0.8972444826792512,Imp_to_Syp,55,2,28,29,1,29,UTR3
FBgn0031992,Acbp1,3125,-0.00134860484817858,-0.00460848974592398,1375,-0.00427368621568681,-0.0057248560386902,-1.3000445947517272,0.9030981374993308,Syp_to_Imp,55,2,28,29,1,29,UTR3
FBgn0032297,CG17124,240210,-1.4097200109206e-4,-0.00744658258448538,3400,-0.00329769017331835,-0.01833439241675441,-2.190310051942982,0.985715266160094,Imp_to_Syp,146,2,118,26,1,26,UTR3
FBgn0032297,CG17124,28260,-1.2074563668974e-4,-0.0125156381037611,3400,-0.00329769017331835,-0.01833439241675441,-2.204344250388209,0.9862165395311896,Syp_to_Imp,146,2,118,26,1,26,UTR3
FBgn0032586,Tpr2,78520,-3.3076602383425e-4,-0.0092176557810189,12350,0.00502909234405075,-0.00182745693216554,6.821932941715282,4.700721032611588e-12,Imp_to_Syp,52,1,52,59,2,30,UTR3
FBgn0032586,Tpr2,57380,-3.3260915123947e-4,-0.00950869850320462,12350,0.00502909234405075,-0.00182745693216554,6.8242788416809885,4.624834411075036e-12,Syp_to_Imp,52,1,52,59,2,30,UTR3
FBgn0032773,fon,40120,-6.7676773418835e-4,-0.01860395792279447,3400,0.00334665951299997,-0.01672788625813323,1.938786906784961,0.02630498308449099,Imp_to_Syp,52,2,26,51,1,51,UTR3
FBgn0032773,fon,18880,-5.9620122185886e-4,-0.01901950084416156,3400,0.00334665951299997,-0.01672788625813323,1.899963960666348,0.02876120063566337,Syp_to_Imp,52,2,26,51,1,51,UTR3
FBgn0032946,nrv3,5046580,-6.952794733671763e-5,-0.01140284916829619,295075,7.2215685782395e-4,-0.01103379534106441,5.143185950804336,1.351450676474475e-7,Imp_to_Syp,1513,23,139,52,2,26,UTR3
FBgn0032946,nrv3,585340,-6.99818579270711e-5,-0.01113735868941782,295075,7.2215685782395e-4,-0.01103379534106441,5.1461347841733875,1.3303910323126422e-7,Syp_to_Imp,1513,23,139,52,2,26,UTR3
FBgn0033159,Dscam1,400055,-3.782447756929089e-5,-2.70238328546341e-16,11600,0.00572120878339377,-2.449952611302981e-16,8.972726110444588,1.6678366211501668e-19,Imp_to_Syp,124,2,74,57,2,29,UTR3
FBgn0033159,Dscam1,220720,-4.2711136602346505e-5,-3.729845137437604e-16,11600,0.00572120878339377,-2.449952611302981e-16,8.980339654439193,1.5571125351338913e-19,Syp_to_Imp,124,2,74,57,2,29,UTR3
FBgn0033529,CG17765,50490,-5.5304723709075e-4,-0.00857514623056527,8500,0.00139181578230572,-1.3432826836475691e-16,2.2614666494512563,0.01187776950721251,Imp_to_Syp,147,1,147,28,1,28,UTR3
FBgn0033529,CG17765,14850,-4.8020224771548e-4,-0.00308956957288548,8500,0.00139181578230572,-1.3432826836475691e-16,2.1767632475104257,0.01476283397970887,Syp_to_Imp,147,1,147,28,1,28,UTR3
FBgn0033802,CG17724,192860,-1.1104168753347702e-5,-0.00801368600174971,1000,0.10227184057277136,0.08103721165928128,27.47214634074186,1.6161925283631475e-124,Imp_to_Syp,132,4,50,26,1,26,UTR3
FBgn0033802,CG17724,482150,-1.058558465382374e-5,-0.0067003316734792,1000,0.10227184057277136,0.08103721165928128,27.472007054389593,1.6197239215038859e-124,Syp_to_Imp,132,4,50,26,1,26,UTR3
FBgn0033919,CG8547,69600,-1.46757513021e-4,-6.755896595605699e-17,5400,-0.0044198069297258,-1.1478183210324214e-16,-4.733532347005731,0.9999988685941248,Imp_to_Syp,52,1,52,27,1,27,UTR3
FBgn0033919,CG8547,26100,-1.6781261753003e-4,-6.552573864107683e-17,5400,-0.0044198069297258,-1.1478183210324214e-16,-4.7102082501971445,0.9999987316795468,Syp_to_Imp,52,1,52,27,1,27,UTR3
FBgn0034091,mrj,135520,-2.1537380317709e-4,-0.00833854755190255,7700,0.0046552077216708,-8.3337793654697e-4,5.400935294192915,3.4137045232165915e-8,Imp_to_Syp,99,2,50,49,1,49,UTR3
FBgn0034091,mrj,53240,-1.8702818585046e-4,-0.00601455417499133,7700,0.0046552077216708,-8.3337793654697e-4,5.369503145018512,4.06291288286869e-8,Syp_to_Imp,99,2,50,49,1,49,UTR3
FBgn0034282,Mapmodulin,603720,-1.5790527561283e-4,-0.00774826912541637,38025,-5.6527609203432e-4,-2.991003805973414e-16,-1.073383957832262,0.8584471544954195,Imp_to_Syp,471,8,119,29,1,29,UTR3
FBgn0034282,Mapmodulin,67080,-1.3203039303886e-4,-2.3733211553487103e-16,38025,-5.6527609203432e-4,-2.991003805973414e-16,-1.141561850666309,0.8731783110252467,Syp_to_Imp,471,8,119,29,1,29,UTR3
FBgn0034398,CG15098,11160,-8.4666165789968e-4,-0.01279432828761951,2200,0.0030447572893113,-0.01285458633217988,1.7216586142998014,0.04263600730433217,Imp_to_Syp,27,1,27,60,2,30,UTR3
FBgn0034398,CG15098,15345,-9.2296710700065e-4,-0.01267824307746173,2200,0.0030447572893113,-0.01285458633217988,1.755418005294405,0.03966353060984985,Syp_to_Imp,27,1,27,60,2,30,UTR3
FBgn0034802,CNBP,650700,-8.025317552714552e-5,-1.0864941629752095e-16,20250,-1.8830514343882e-4,-1.173666027436404e-16,-0.234018612365196,0.5925135524546438,Imp_to_Syp,396,6,121,29,1,29,UTR3
FBgn0034802,CNBP,65070,-9.332763517112416e-5,-1.2133786088280148e-16,20250,-1.8830514343882e-4,-1.173666027436404e-16,-0.20570198877709484,0.581487113585519,Syp_to_Imp,396,6,121,29,1,29,UTR3
FBgn0035016,CG4612,965380,-2.8355847624580254e-5,0,21725,0.0046696584474374,0,9.648489550849908,2.7609237678237394e-22,Imp_to_Syp,351,6,121,26,1,26,UTR3
FBgn0035016,CG4612,134420,-3.691889909509719e-5,0,21725,0.0046696584474374,0,9.66607581335309,2.3272322141602425e-22,Syp_to_Imp,351,6,121,26,1,26,UTR3
FBgn0035020,CG13585,53200,-4.7066377285866e-4,0,3800,-1.1305271091155e-4,0,0.3162027427837366,0.3759329987437724,Imp_to_Syp,173,2,102,28,1,28,UTR3
FBgn0035020,CG13585,5600,-4.114844295129e-4,0,3800,-1.1305271091155e-4,0,0.2638758640228153,0.395944943336388,Syp_to_Imp,173,2,102,28,1,28,UTR3
FBgn0035142,Hipk,2000420,-2.1554571147541992e-5,-3.4697466505988326e-16,18850,0.00179347938004121,-0.00275677519405777,3.25593853023057,5.6608868560909e-4,Imp_to_Syp,126,3,51,53,2,27,UTR3
FBgn0035142,Hipk,448370,-2.078785636781005e-5,-0.00715442139409608,18850,0.00179347938004121,-0.00275677519405777,3.2545631420779726,5.688354371949e-4,Syp_to_Imp,126,3,51,53,2,27,UTR3
FBgn0035246,CG13928,980490,-9.256805834859633e-5,-2.615463396500152e-16,44850,-3.8811587832988e-4,-2.1582357147611862e-16,-0.9243491052746527,0.822345221491873,Imp_to_Syp,633,7,283,73,1,73,UTR3
FBgn0035246,CG13928,92365,-6.84925397210538e-5,-1.7903713621226343e-16,44850,-3.8811587832988e-4,-2.1582357147611862e-16,-0.9996471876756712,0.8412566641063106,Syp_to_Imp,633,7,283,73,1,73,UTR3
FBgn0035397,CG11486,1336040,-9.026958194462424e-5,-0.01168144894331596,98425,0.0021167433987654,-0.00841701892129684,8.765217606265969,9.465208658646427e-19,Imp_to_Syp,478,8,95,105,3,48,UTR3
FBgn0035397,CG11486,326120,-7.750768757139419e-5,-0.0094031552491996,98425,0.0021167433987654,-0.00841701892129684,8.714533363704984,1.4818927249506734e-18,Syp_to_Imp,478,8,95,105,3,48,UTR3
FBgn0035398,Cht7,179265,-2.1335804099168e-4,-6.194249580754288e-17,32775,0.00144438455037549,-1.2235556309230055e-16,3.563800359745646,1.8302157265196e-4,Imp_to_Syp,230,4,95,57,2,30,UTR3
FBgn0035398,Cht7,72335,-2.0359468057838e-4,-9.496140803348446e-17,32775,0.00144438455037549,-1.2235556309230055e-16,3.5428111738886727,1.9821802345228e-4,Syp_to_Imp,230,4,95,57,2,30,UTR3
FBgn0035423,eIF1,22800,-6.1862768205223e-4,-2.2204460492503185e-16,4800,-0.00173840112262803,-0.00459837083908004,-1.0261597487776684,0.8475659948749819,Imp_to_Syp,124,1,124,29,1,29,UTR3
FBgn0035423,eIF1,7600,-5.3580844201002e-4,-1.6832782398507e-4,4800,-0.00173840112262803,-0.00459837083908004,-1.1020552535969093,0.8647535414304292,Syp_to_Imp,124,1,124,29,1,29,UTR3
FBgn0035495,CG14989,910025,-7.697488457127265e-5,-0.00408058146734601,15575,6.4098532580874e-4,-0.00258454184144943,1.166784089781845,0.12165771950123108,Imp_to_Syp,423,7,118,27,1,27,UTR3
FBgn0035495,CG14989,71575,-5.638366860370742e-5,0,15575,6.4098532580874e-4,-0.00258454184144943,1.133320531728258,0.12854855926342235,Syp_to_Imp,423,7,118,27,1,27,UTR3
FBgn0035499,Chd64,95620,-1.3076555350337e-4,-3.376760621917079e-17,14000,0.00203423020959004,4.630956279059573e-17,3.528807695728003,2.0938745436876e-4,Imp_to_Syp,102,3,47,73,1,73,UTR3
FBgn0035499,Chd64,68300,-1.5822717147806e-4,-8.44076171833578e-18,14000,0.00203423020959004,4.630956279059573e-17,3.573568415586304,1.7666644954313e-4,Syp_to_Imp,102,3,47,73,1,73,UTR3
FBgn0035601,Uev1A,262615,-1.1052117626878e-4,-6.635872699844541e-17,29150,0.0018826301800326,-1.1655297638018966e-16,5.041149673180374,2.3275594674091381e-7,Imp_to_Syp,215,3,95,105,3,51,UTR3
FBgn0035601,Uev1A,109010,-9.421098944884916e-5,-1.2262271257492841e-16,29150,0.0018826301800326,-1.1655297638018966e-16,4.999897365523524,2.8846645282978464e-7,Syp_to_Imp,215,3,95,105,3,51,UTR3
FBgn0035772,Sh3beta,771940,-6.807465747429336e-5,-0.01033250849583598,28600,-0.00862311829140729,-0.0116678320006635,-17.546568630081868,1,Imp_to_Syp,262,2,166,73,1,73,UTR3
FBgn0035772,Sh3beta,326590,-5.887305714977632e-5,-0.0084800306023949,28600,-0.00862311829140728,-0.0116678320006635,-17.565441299644913,1,Syp_to_Imp,262,2,166,73,1,73,UTR3
FBgn0035844,CG13676,20700,-2.6791066740326e-4,-0.00728023881952874,1500,-0.02158367608914104,1.9495632206317975e-17,-13.836361609002408,1,Imp_to_Syp,29,1,29,73,1,73,UTR3
FBgn0035844,CG13676,49680,-1.0257731902714e-4,-2.166723512375652e-17,1500,-0.02158367608914104,1.9495632206317975e-17,-13.943681798960322,1,Syp_to_Imp,29,1,29,73,1,73,UTR3
FBgn0035936,Tsp66E,262260,-1.4155018540778e-4,-3.266171417240283e-16,5875,-0.00391643928063315,-2.6860805322852063e-16,-4.841573614663052,0.9999993394332268,Imp_to_Syp,174,2,145,29,1,29,UTR3
FBgn0035936,Tsp66E,27900,-4.9835081249867165e-5,-5.272803681294078e-17,5875,-0.00391643928063315,-2.6860805322852063e-16,-4.959204998567464,0.999999636138149,Syp_to_Imp,174,2,145,29,1,29,UTR3
FBgn0036030,CG6767,468265,-1.4863873316681e-4,-0.0024349190428267,35700,0.0017585945540355,-0.00267863944249906,4.902141783800407,4.76064424693685e-7,Imp_to_Syp,593,8,186,51,1,51,UTR3
FBgn0036030,CG6767,47220,-1.7317012880331e-4,-0.00597889516151022,35700,0.0017585945540355,-0.00267863944249906,4.965194573604117,3.447413118902546e-7,Syp_to_Imp,593,8,186,51,1,51,UTR3
FBgn0036111,Aps,359075,-1.5603276869355e-4,-0.01156512560606487,88775,-0.00255582117215134,-0.01327292554378792,-8.027246534521634,0.9999999999999996,Imp_to_Syp,210,4,126,288,6,76,UTR3
FBgn0036111,Aps,453925,-1.5403777797859e-4,-0.01221350381839238,88775,-0.00255582117215134,-0.01327292554378792,-8.033919740492632,0.9999999999999996,Syp_to_Imp,210,4,126,288,6,76,UTR3
FBgn0036165,chrb,4494600,-5.158322430094715e-5,-0.00969415815248197,510750,2.9178647145981e-4,-0.00853990131568169,2.981811674496258,0.00143280859642018,Imp_to_Syp,1124,16,187,285,6,96,UTR3
FBgn0036165,chrb,1782000,-4.514511304130924e-5,-0.00892568593730436,510750,2.9178647145981e-4,-0.00853990131568169,2.9259033181307936,0.00171736386999388,Syp_to_Imp,1124,16,187,285,6,96,UTR3
FBgn0036202,CG6024,2712060,-3.335359768944391e-5,-2.1974342712977591e-16,144300,4.3556359925201e-4,-1.8824439056354623e-16,2.6606382567040936,0.00390006626951791,Imp_to_Syp,525,11,77,109,3,51,UTR3
FBgn0036202,CG6024,643245,-3.084927086051426e-5,-2.0552832264145034e-16,144300,4.3556359925201e-4,-1.8824439056354623e-16,2.6464286951614584,0.00406777394912694,Syp_to_Imp,525,11,77,109,3,51,UTR3
FBgn0036451,CG9425,120510,-1.0791970484595e-4,-0.01152317652809321,1950,-0.00705443565253994,-0.01563221929268855,-3.850790991664724,0.9999392312210824,Imp_to_Syp,48,1,48,28,1,28,UTR3
FBgn0036451,CG9425,55620,-1.1446801998842e-4,-0.01050969169244503,1950,-0.00705443565253994,-0.01563221929268855,-3.847160942709092,0.9999383310243704,Syp_to_Imp,48,1,48,28,1,28,UTR3
FBgn0036534,DCP2,1152175,-6.51803627717711e-5,-0.00564165746424433,46750,0.01780923290676234,0.00283930563085009,38.14849184130016,0,Imp_to_Syp,466,6,168,86,3,30,UTR3
FBgn0036534,DCP2,298210,-6.74932252634417e-5,-0.00683928628149249,46750,0.01780923290676235,0.00283930563085009,38.15342807134939,0,Syp_to_Imp,466,6,168,86,3,30,UTR3
FBgn0036538,CG15715,128150,-3.5638966391142e-4,-0.011222206297561,13750,0.00420916115294218,-0.00495095503057487,5.316377300628743,5.3754512733181956e-8,Imp_to_Syp,268,3,120,50,1,50,UTR3
FBgn0036538,CG15715,23300,-4.1276350135408e-4,-0.01026828479706952,13750,0.00420916115294218,-0.00495095503057487,5.382022082989535,3.7431050712974064e-8,Syp_to_Imp,268,3,120,50,1,50,UTR3
FBgn0036623,Agpat3,7500,-5.4511311272469e-4,0,375,0.01205702768923742,0,3.6587386162089297,1.4492673277236e-4,Imp_to_Syp,26,1,26,27,1,27,UTR3
FBgn0036623,Agpat3,4500,-6.6081532291512e-4,0,375,0.01205702768923742,0,3.692330063174713,1.2764603163471e-4,Syp_to_Imp,26,1,26,27,1,27,UTR3
FBgn0036661,CG9705,177205,-1.9636811727879e-4,-1.986975925298371e-16,16775,0.00124263059266345,-2.445770367759186e-17,3.463076748280596,2.6768405807673e-4,Imp_to_Syp,222,3,144,29,1,29,UTR3
FBgn0036661,CG9705,31955,-1.5521308981578e-4,-1.1832451206987206e-16,16775,0.00124263059266345,-2.445770367759186e-17,3.3640335610301273,3.849209555177e-4,Syp_to_Imp,222,3,144,29,1,29,UTR3
FBgn0037336,CG2519,783830,-8.587089325754562e-5,-4.8973205904785e-4,41200,-3.3431819786032e-4,-6.241668445168141e-16,-0.6515523914642273,0.7426531984804277,Imp_to_Syp,343,5,136,29,1,29,UTR3
FBgn0037336,CG2519,121760,-9.400103083899204e-5,-4.327579909764061e-16,41200,-3.3431819786032e-4,-6.241668445168141e-16,-0.6302311274135104,0.7357265640724513,Syp_to_Imp,343,5,136,29,1,29,UTR3
FBgn0037416,Osi9,38760,-2.1070730597545e-4,-4.7947488098897576e-17,2125,-6.9797095422072e-4,-1.1313884765512842e-16,-0.3924620454919177,0.6526218856575894,Imp_to_Syp,53,1,53,26,1,26,UTR3
