exp_string,gene_id,gene_name,gene_biotype,n_binding_site,binding_feature,l2fc_xlsite,padj_xlsite,l2fc_bsmax,padj_bsmin,feature_pct_UTR5,feature_pct_CDS,feature_pct_UTR3,feature_pct_intron,feature_pct_ncRNA_exon,feature_pct_ncRNA_intron,avg_iCLIP_tpm,human_homologs,mammalian_imp_target,mammalian_syp_target
L2_Syp,FBgn0000318,cl,protein_coding,1,UTR3,0.9923435590561442,0.0034106462436284068,4.040780636294723,0.01976931773513307,0,0,100,0,NA,NA,4.312754366666667,TXNDC17,TRUE,FALSE
L2_Syp,FBgn0000319,Chc,protein_coding,6,CDS:UTR5,0.57052463942465,3.281977012379987e-4,4.729494565849347,1.3931965016355139e-4,16.666666666666664,83.33333333333334,0,0,NA,NA,13.49774771138347,CLTC | CLTCL1,TRUE,TRUE
L2_Syp,FBgn0000370,crc,protein_coding,36,UTR5:UTR3,1.476595158652968,6.237188839665979e-23,4.893824321527288,2.829158117821216e-25,61.111111111111114,0,38.88888888888889,0,NA,NA,80.9689647,NA,FALSE,FALSE
L2_Syp,FBgn0000405,CycB,protein_coding,5,UTR5,3.4390656257751426,6.3865769782455006e-37,5.410446462578719,4.991333753548893e-4,100,0,0,0,NA,NA,4.4210275,CCNB1 | CCNB2,TRUE,FALSE
L2_Syp,FBgn0000412,D1,protein_coding,1,UTR3,1.7478785876204859,8.764499890316299e-18,4.812864413807507,0.0048797421240640085,0,0,100,0,NA,NA,8.3580144,NA,FALSE,FALSE
L2_Syp,FBgn0000416,Sap-r,protein_coding,14,UTR3,1.0265198004360723,1.1127076072218288e-9,4.079035588381925,2.8630681603691556e-10,0,0,100,0,NA,NA,13.421549666666667,PSAP | PSAPL1,TRUE,TRUE
L2_Syp,FBgn0000448,Hr3,protein_coding,3,UTR3:UTR5,0.7181414446851436,1.4491705938554829e-4,6.919499675270679,2.9460068601525923e-6,33.33333333333333,0,66.66666666666666,0,NA,NA,14.616348567047073,RORA | RORB | RORC,TRUE,TRUE
L2_Syp,FBgn0000451,ect,protein_coding,47,intron:UTR3,2.0704248584320086,3.561823797830324e-20,5.052463919011364,2.1977536087780918e-51,0,0,97.87234042553192,2.127659574468085,NA,NA,169.20434868926603,NA,FALSE,FALSE
L2_Syp,FBgn0000463,Dl,protein_coding,4,UTR3,1.7291544322526409,1.9136768261276904e-23,4.875204779920768,0.005438278464035474,0,0,100,0,NA,NA,5.563675466666667,DLL1 | DLL4,FALSE,FALSE
L2_Syp,FBgn0000479,dnc,protein_coding,2,intron:UTR3,0.32461974949793926,0.0352184504434419,4.571002839631727,3.9715463317571464e-4,0,0,50,50,NA,NA,9.490517066834734,PDE4A | PDE4B | PDE4C | PDE4D,TRUE,TRUE
L2_Syp,FBgn0000541,E(bx),protein_coding,1,UTR3,0.9230398572254116,2.8274224999515542e-9,4.624373718764904,0.016666834709153443,0,0,100,0,NA,NA,14.701269307081,BPTF,TRUE,TRUE
L2_Syp,FBgn0000546,EcR,protein_coding,23,UTR3:intron,0.5388427295190505,4.3297640806720406e-4,6.08459032373961,7.4743933515707665e-6,0,0,91.30434782608695,8.695652173913043,NA,NA,16.201664426666667,NR1H2 | NR1H3,TRUE,FALSE
L2_Syp,FBgn0000547,ed,protein_coding,15,intron:UTR3,1.058993110280511,1.0388067882648816e-11,5.665381683646055,1.8382721927603671e-4,0,0,93.33333333333333,6.666666666666667,NA,NA,9.814177,NA,FALSE,FALSE
L2_Syp,FBgn0000559,eEF2,protein_coding,11,UTR3,-0.5601955385080395,3.211557103708705e-4,6.090787437467044,1.026141121010485e-9,0,0,100,0,NA,NA,87.190564,EEF2,TRUE,TRUE
L2_Syp,FBgn0000562,egl,protein_coding,1,UTR3,0.3443152145045353,0.1542777280432343,5.550771923636272,3.7903333455727314e-4,0,0,100,0,NA,NA,2.7541942,EXD1,FALSE,FALSE
L2_Syp,FBgn0000568,Eip75B,protein_coding,2,UTR3:intron,0.28481332323213643,0.13289201549368862,4.944046143736099,0.0032497276400928164,0,0,50,50,NA,NA,9.657347366666666,NA,FALSE,FALSE
L2_Syp,FBgn0000575,emc,protein_coding,5,UTR3,0.8864066672458353,7.630769986495699e-8,5.736087232327947,2.8072180750926453e-4,0,0,100,0,NA,NA,11.26092,ID1 | ID2 | ID3 | ID4,TRUE,FALSE
L2_Syp,FBgn0000579,Eno,protein_coding,9,UTR3:UTR5,-0.018375024119356348,0.9561041742694993,4.009853749000504,0.0014276274792500347,11.11111111111111,0,88.88888888888889,0,NA,NA,28.893644333333334,ENO1 | ENO2 | ENO3,TRUE,TRUE
L2_Syp,FBgn0000611,exd,protein_coding,9,UTR3,1.858121455259659,8.937314927405222e-23,5.394811937949411,5.613401986987745e-4,0,0,100,0,NA,NA,9.800216516666667,PBX1 | PBX2 | PBX3 | PBX4,TRUE,TRUE
L2_Syp,FBgn0000636,Fas3,protein_coding,1,intron,0.6616521406959602,4.679820737120432e-4,4.06704274327039,0.02800605625107702,0,0,0,100,NA,NA,10.744052558,NA,FALSE,FALSE
L2_Syp,FBgn0000662,fl(2)d,protein_coding,1,UTR3,0.16665683014466248,0.5149458988394088,4.431305434548135,0.02438676494931057,0,0,100,0,NA,NA,3.88318021031077,WTAP,TRUE,TRUE
L2_Syp,FBgn0000667,Actn,protein_coding,11,UTR3,0.05890039382949971,0.8080867356405331,5.2382334589665005,6.556211168479601e-4,0,0,100,0,NA,NA,33.632552928397246,ACTN1 | ACTN2 | ACTN3 | ACTN4,TRUE,TRUE
L2_Syp,FBgn0000721,for,protein_coding,1,intron,0.3769034651752942,0.051443329062265536,4.061413542790142,0.024876880382791552,0,0,0,100,NA,NA,7.994845793720416,PRKG1,TRUE,TRUE
L2_Syp,FBgn0001078,ftz-f1,protein_coding,18,UTR3:CDS,1.4563353611917402,1.256879576614029e-14,6.640338516663783,5.182572832325144e-10,0,5.555555555555555,94.44444444444444,0,NA,NA,20.531921933333333,NR5A1 | NR5A2,FALSE,FALSE
L2_Syp,FBgn0001092,Gapdh2,protein_coding,10,UTR3,0.009908842795507704,1,1.1452275462485493,3.452766164346745e-4,0,0,100,0,NA,NA,38.146392,GAPDH | GAPDHS,TRUE,FALSE
L2_Syp,FBgn0001098,Gdh,protein_coding,2,intron,0.03730440485462172,0.9241895995680711,5.15679918952347,0.0012314785616688098,0,0,0,100,NA,NA,26.016095673037874,GLUD1 | GLUD2,TRUE,TRUE
L2_Syp,FBgn0001105,Gbeta13F,protein_coding,16,UTR3,1.486535330805599,7.340018578695885e-26,4.885422297072598,7.236960683415454e-4,0,0,100,0,NA,NA,21.372827834128966,GNB1 | GNB2 | GNB3 | GNB4,TRUE,TRUE
L2_Syp,FBgn0001112,Gld,protein_coding,7,UTR3,0.9213810240461118,5.468325557407738e-6,5.3060989541303165,7.777594677814105e-4,0,0,100,0,NA,NA,10.794888,CHDH,FALSE,FALSE
L2_Syp,FBgn0001114,Glt,protein_coding,1,CDS,-0.753090581498096,1.624575287373844e-5,2.8249375615746977,0.03791626926057201,0,100,0,0,NA,NA,9.485012266666667,NA,FALSE,FALSE
L2_Syp,FBgn0001124,Got1,protein_coding,7,UTR5:UTR3,0.4724778902144076,0.026294645010416513,6.189094335191547,3.5888898173531276e-5,71.42857142857143,0,28.57142857142857,0,NA,NA,12.038134666666666,GOT1 | GOT2,TRUE,TRUE
L2_Syp,FBgn0001142,Gs1,protein_coding,6,UTR3,0.6224004944331674,0.0036714122111557506,3.9934864481280363,0.005300396516142056,0,0,100,0,NA,NA,21.693235333333334,GLUL,TRUE,FALSE
L2_Syp,FBgn0001145,Gs2,protein_coding,6,UTR3,0.19041573806506268,0.3624393299956908,1.329074352360297,1.3863330004804762e-4,0,0,100,0,NA,NA,30.26771176284575,GLUL,TRUE,FALSE
L2_Syp,FBgn0001149,GstD1,protein_coding,10,UTR3:intron,0.9002915967955951,2.8589493292937e-7,4.122528335437744,1.660522534578898e-13,0,0,90,10,NA,NA,32.42217333333333,GSTT2B,FALSE,FALSE
L2_Syp,FBgn0001169,H,protein_coding,2,UTR3,1.5625589780080642,5.951126199728165e-13,4.121811395713631,0.024282877344918876,0,0,100,0,NA,NA,3.9752140666666667,NA,FALSE,FALSE
L2_Syp,FBgn0001186,Hex-A,protein_coding,3,UTR3,0.18564840277983446,0.5525432823832769,2.4730735578592755,0.044054365165998755,0,0,100,0,NA,NA,5.343113333333333,GCK | HK1 | HK2 | HK3 | HKDC1,TRUE,TRUE
L2_Syp,FBgn0001197,His2Av,protein_coding,1,UTR3,1.5590610972347856,2.0047365844226596e-20,4.038261232901334,4.2100153644653347e-4,0,0,100,0,NA,NA,30.38392366804,H2AZ1 | H2AZ2,TRUE,FALSE
L2_Syp,FBgn0001218,Hsc70-3,protein_coding,18,UTR3,0.945275720028663,3.5304751123160034e-5,2.566949700202091,2.484030457431907e-8,0,0,100,0,NA,NA,80.393439,HSPA5,TRUE,TRUE
L2_Syp,FBgn0001220,Hsc70-5,protein_coding,1,UTR3,-0.20933340572889977,0.3033471371658725,3.0942756385090333,0.04279869983641719,0,0,100,0,NA,NA,6.039121333333333,HSPA9,FALSE,TRUE
L2_Syp,FBgn0001223,Hsp22,protein_coding,1,UTR5,1.1827409282728023,6.282174290216523e-5,4.115790409951523,0.024575257995335286,100,0,0,0,NA,NA,4.692936666666666,NA,FALSE,FALSE
L2_Syp,FBgn0001224,Hsp23,protein_coding,9,UTR3,1.47612157178572,3.8618019861742366e-10,4.796239789516835,7.522599860963679e-6,0,0,100,0,NA,NA,8.18573,NA,FALSE,FALSE
L2_Syp,FBgn0001228,CG4456,protein_coding,1,UTR3,1.1988769083688753,2.4162168242777955e-5,4.115790409951523,0.024575257995335286,0,0,100,0,NA,NA,0.8355803333333334,TSTD1,FALSE,FALSE
L2_Syp,FBgn0001233,Hsp83,protein_coding,12,UTR5:intron:UTR3,0.10300377307587001,0.6222566003395693,4.334686833780772,6.859721614910029e-4,8.333333333333332,0,50,41.66666666666667,NA,NA,39.538280666666665,HSP90AA1 | HSP90AB1,TRUE,TRUE
L2_Syp,FBgn0001234,lncRNA:Hsromega,ncRNA,54,ncRNA-exon,1.2138254334899465,3.195137727615506e-15,6.038019425760616,2.703645281477745e-13,NA,NA,NA,NA,100,0,25.3933563,NA,FALSE,FALSE
L2_Syp,FBgn0001235,hth,protein_coding,7,UTR3:intron,0.7604669291271576,8.771439037613383e-8,5.751631853516139,1.8046755449517205e-4,0,0,57.14285714285714,42.857142857142854,NA,NA,24.35957356666667,MEIS1 | MEIS2 | MEIS3,FALSE,TRUE
L2_Syp,FBgn0001248,Idh,protein_coding,7,UTR5,0.3513812634668514,0.1034602819553905,5.650041216435106,3.7521418628303355e-6,100,0,0,0,NA,NA,25.737332693356667,IDH1 | IDH2,TRUE,TRUE
L2_Syp,FBgn0001250,if,protein_coding,5,UTR3:intron,0.3419283325034502,0.055945487703698574,4.668938312116027,0.006224103153408877,0,0,80,20,NA,NA,6.905609258236947,ITGA2B | ITGA5 | ITGA8 | ITGAV,TRUE,TRUE
L2_Syp,FBgn0001253,ImpE1,protein_coding,1,UTR3,0.12023491112584624,0.5779193232937706,3.370372811913044,1.924472721657489e-4,0,0,100,0,NA,NA,15.351662876666667,NA,FALSE,FALSE
L2_Syp,FBgn0001257,ImpL2,protein_coding,1,intron,0.011400278891336902,1,4.509932326314085,0.01777480187097636,0,0,0,100,NA,NA,14.773067266666667,NA,FALSE,FALSE
L2_Syp,FBgn0001297,kay,protein_coding,8,UTR3,0.6443386708843741,2.2859527359070414e-6,4.773030469234223,2.8468645096500966e-6,0,0,100,0,NA,NA,11.929880391144,FOSL1,TRUE,FALSE
L2_Syp,FBgn0001308,Khc,protein_coding,9,UTR5,1.1841274055152018,9.435321638811414e-10,5.978226378423526,1.823707912848591e-6,100,0,0,0,NA,NA,5.055961666666667,KIF5A | KIF5B | KIF5C,TRUE,TRUE
L2_Syp,FBgn0001319,kn,protein_coding,1,UTR3,0.805381947751491,0.0029971991586782354,4.035041196994456,0.027909972877430425,0,0,100,0,NA,NA,1.8912261236666668,EBF1 | EBF2 | EBF3 | EBF4,TRUE,TRUE
L2_Syp,FBgn0001321,knk,protein_coding,1,UTR5,0.5040035983169182,0.13148863205833816,4.650194860342708,0.005475943080538938,100,0,0,0,NA,NA,3.232172,NA,FALSE,FALSE
L2_Syp,FBgn0001624,dlg1,protein_coding,2,UTR3,0.4594895239093304,0.0034823494160334556,4.760857762420148,0.006160619077200605,0,0,100,0,NA,NA,12.020993949016665,DLG1 | DLG2 | DLG3 | DLG4,TRUE,TRUE
L2_Syp,FBgn0001942,eIF4A,protein_coding,21,CDS:UTR3,0.4550581889918713,0.0030657163288027897,2.519538936336366,3.9431470334303474e-7,0,14.285714285714285,85.71428571428571,0,NA,NA,135.965267463,EIF4A1 | EIF4A2,FALSE,TRUE
L2_Syp,FBgn0001961,Arpc1,protein_coding,2,UTR3,0.4551553788158354,0.13307503376086113,4.987259855006187,0.0014989307097830029,0,0,100,0,NA,NA,3.79792,ARPC1A | ARPC1B,TRUE,TRUE
L2_Syp,FBgn0002022,Catsup,protein_coding,5,UTR3,1.7739371818588587,7.84879487774685e-16,5.173924820304114,9.170267693770157e-5,0,0,100,0,NA,NA,6.456316666666667,SLC39A7,FALSE,FALSE
L2_Syp,FBgn0002031,l(2)37Cc,protein_coding,5,UTR3,1.112616445677174,4.252174869867339e-6,4.561196179875301,6.096801505457498e-6,0,0,100,0,NA,NA,14.287857666666667,PHB,TRUE,TRUE
L2_Syp,FBgn0002121,l(2)gl,protein_coding,19,UTR3:intron:CDS,1.721533042317486,4.014678226708703e-26,7.402724914916052,1.7708949734245355e-7,0,5.263157894736842,52.63157894736842,42.10526315789473,NA,NA,62.19611139018876,LLGL1 | LLGL2,FALSE,FALSE
L2_Syp,FBgn0002306,sas,protein_coding,2,UTR3,0.0050624806735577,1,3.2102184170753008,0.031442318153311055,0,0,100,0,NA,NA,12.831992182560333,NA,FALSE,FALSE
L2_Syp,FBgn0002431,hyd,protein_coding,1,CDS,0.323680181677187,0.11974868001109568,4.17865677996408,0.021636219282373394,0,100,0,0,NA,NA,3.349053989,UBR5,TRUE,TRUE
L2_Syp,FBgn0002521,pho,protein_coding,6,UTR3:CDS:UTR5,2.075558096978433,5.4653807161942e-26,4.167978703630934,0.011430586188728034,33.33333333333333,33.33333333333333,33.33333333333333,0,NA,NA,16.132571333333335,YY1 | YY2,TRUE,TRUE
L2_Syp,FBgn0002525,Lam,protein_coding,4,UTR3,1.4697406029710034,1.4299007771867062e-17,3.8163158406884246,0.001962968239356152,0,0,100,0,NA,NA,8.222230801214263,LMNA | LMNB1 | LMNB2,TRUE,TRUE
L2_Syp,FBgn0002579,RpL36,protein_coding,2,UTR3,-0.26363756272711797,0.28423671298269665,3.67315894129348,0.013825006131801806,0,0,100,0,NA,NA,36.94551286542,RPL36,FALSE,FALSE
L2_Syp,FBgn0002593,RpLP1,protein_coding,1,UTR3,-1.1168071584765713,9.15867061326073e-14,3.488919875481058,8.749819200741008e-19,0,0,100,0,NA,NA,47.548338666666666,RPLP1,FALSE,FALSE
L2_Syp,FBgn0002638,Rcc1,protein_coding,1,UTR5,1.5480289065871946,3.7944891019209445e-9,3.6751931930094353,0.0329556400966917,100,0,0,0,NA,NA,4.102052333333333,RCC1,TRUE,FALSE
L2_Syp,FBgn0002645,Map205,protein_coding,50,UTR3:CDS,1.9688626477964124,2.637051506147548e-35,5.675247237814816,5.772995679224246e-13,0,4,96,0,NA,NA,20.013741701788668,NA,FALSE,FALSE
L2_Syp,FBgn0002719,Men,protein_coding,14,UTR3,0.5865271019147625,4.0577454440287275e-5,1.5072110971812527,1.3430400640802453e-6,0,0,100,0,NA,NA,21.4070601,ME1 | ME2 | ME3,TRUE,TRUE
L2_Syp,FBgn0002736,mago,protein_coding,2,UTR3,2.1283251743392078,3.4939339698514695e-11,5.462882649615974,5.808681472358429e-4,0,0,100,0,NA,NA,5.472476666666667,MAGOH | MAGOHB,FALSE,FALSE
L2_Syp,FBgn0002772,Mlc1,protein_coding,20,UTR3,1.3082035321867775,6.049757149347798e-16,4.361750419966813,3.877927535211024e-9,0,0,100,0,NA,NA,377.3927336666667,NA,FALSE,FALSE
L2_Syp,FBgn0002781,mod(mdg4),protein_coding,3,intron,0.6022524601834119,0.0011075228973897553,4.169735144766173,0.022510923500286252,0,0,0,100,NA,NA,14.57753984507,NA,FALSE,FALSE
L2_Syp,FBgn0002914,Myb,protein_coding,4,UTR3,2.1973622760764058,1.794738322402465e-20,5.0632971798929045,0.0016482853726700417,0,0,100,0,NA,NA,8.3114296451584,MYB | MYBL1 | MYBL2,TRUE,TRUE
L2_Syp,FBgn0002921,Atpalpha,protein_coding,3,intron,0.07944789307048505,0.6868123959767377,5.391875727289297,6.84255686053563e-4,0,0,0,100,NA,NA,26.783910210424168,ATP1A1 | ATP1A2 | ATP1A3 | ATP1A4,TRUE,TRUE
L2_Syp,FBgn0002924,ncd,protein_coding,3,UTR3:CDS,2.5126345534911185,2.0049344097058757e-12,5.653595690384637,2.2989197087494082e-4,0,33.33333333333333,66.66666666666666,0,NA,NA,1.723792,KIFC1,TRUE,FALSE
L2_Syp,FBgn0002932,neur,protein_coding,2,UTR3,1.501762597424476,2.4639346343235362e-12,4.962975598244666,0.0030217355163623437,0,0,100,0,NA,NA,2.7965137090629,NEURL1 | NEURL1B,FALSE,TRUE
L2_Syp,FBgn0003016,osp,protein_coding,1,intron,0.41457034632875783,0.017954846425831544,4.502513956444841,0.016647227387153497,0,0,0,100,NA,NA,8.434285281333333,MPRIP,TRUE,TRUE
L2_Syp,FBgn0003067,Pepck1,protein_coding,9,UTR5,-0.08338942787431436,0.7867512623269076,2.241971857962753,4.4548348596431635e-9,100,0,0,0,NA,NA,9.199594333333334,PCK1 | PCK2,FALSE,FALSE
L2_Syp,FBgn0003071,Pfk,protein_coding,2,intron,-0.012766893179694544,1,4.6164175556569305,0.00864132625207384,0,0,0,100,NA,NA,12.219130267372373,PFKL | PFKM | PFKP,FALSE,TRUE
L2_Syp,FBgn0003124,polo,protein_coding,1,UTR3,2.255438379307048,1.5210530687821836e-17,4.0771200923179975,0.01477722640026239,0,0,100,0,NA,NA,3.312602666666667,PLK1,TRUE,FALSE
L2_Syp,FBgn0003137,Ppn,protein_coding,12,UTR3,0.630957783595621,6.951079460646547e-4,4.005922002809661,8.370334878112218e-14,0,0,100,0,NA,NA,7.1324819,PAPLN,FALSE,FALSE
L2_Syp,FBgn0003149,Prm,protein_coding,1,UTR3,-0.6030984678741177,6.888634536022252e-4,4.272398282997251,3.434717130728961e-10,0,0,100,0,NA,NA,26.79661253333333,NA,FALSE,FALSE
L2_Syp,FBgn0003165,pum,protein_coding,15,UTR3,0.7643489668202751,5.386266875058536e-6,5.786821733554525,3.7274461365443584e-16,0,0,100,0,NA,NA,11.772309566666667,PUM1 | PUM2,TRUE,TRUE
L2_Syp,FBgn0003187,qua,protein_coding,3,UTR5,1.8139803561976378,3.3339302083829013e-7,4.210294552690344,0.02489016743273396,100,0,0,0,NA,NA,1.4437574,NA,FALSE,FALSE
L2_Syp,FBgn0003205,Ras85D,protein_coding,1,UTR3,1.3799271637680617,6.007978527243865e-9,4.407461647107191,0.020894264433078298,0,0,100,0,NA,NA,5.598180666666667,HRAS | KRAS | NRAS,TRUE,TRUE
L2_Syp,FBgn0003209,raw,protein_coding,6,UTR5,0.7077271318589649,6.52957366264228e-5,3.2269938117244092,4.153099613991255e-9,100,0,0,0,NA,NA,25.11005688641447,NA,FALSE,FALSE
L2_Syp,FBgn0003256,rl,protein_coding,7,UTR5:intron:CDS,1.1257524286317335,2.6039910696412346e-13,5.616251703441536,3.3843103749960193e-4,14.285714285714285,14.285714285714285,0,71.42857142857143,NA,NA,73.44516126666666,MAPK1 | MAPK3,TRUE,TRUE
L2_Syp,FBgn0003261,Rm62,protein_coding,43,UTR3,1.6969220162718037,1.951639795008061e-35,5.650584895050544,2.608955206975671e-40,0,0,100,0,NA,NA,57.75414001592343,DDX17 | DDX5,FALSE,TRUE
L2_Syp,FBgn0003302,rux,protein_coding,1,UTR3,2.7494651459739314,1.9678751953428852e-9,4.080162146847778,0.025369690429735425,0,0,100,0,NA,NA,2.6229544666666667,NA,FALSE,FALSE
L2_Syp,FBgn0003321,sbr,protein_coding,2,UTR3,0.7137409225491286,8.975634744481533e-4,4.890789713606517,0.0029923155964956456,0,0,100,0,NA,NA,4.314260533333334,NXF1 | NXF2 | NXF2B | NXF3 | NXF5,FALSE,TRUE
L2_Syp,FBgn0003334,Scm,protein_coding,7,UTR3,1.7038485292055672,1.619712959425658e-13,4.974899222458912,0.002333677759313577,0,0,100,0,NA,NA,2.870943,SCMH1 | SCML2,TRUE,TRUE
L2_Syp,FBgn0003392,shi,protein_coding,9,UTR3,1.5247692793732877,8.085338655395203e-19,6.228817750258863,6.909581664359511e-7,0,0,100,0,NA,NA,12.495437970697417,DNM1 | DNM2 | DNM3,TRUE,TRUE
L2_Syp,FBgn0003423,slgA,protein_coding,2,UTR3,0.6138098429232313,0.0011992887151422967,4.400029129203632,0.01976931773513307,0,0,100,0,NA,NA,15.29693130520152,PRODH | PRODH2,FALSE,FALSE
L2_Syp,FBgn0003507,srp,protein_coding,1,UTR3,0.4294941136672054,0.12373724731213748,4.279584155946597,0.02346341226418624,0,0,100,0,NA,NA,3.411145389578847,NA,FALSE,FALSE
L2_Syp,FBgn0003525,stg,protein_coding,5,UTR3:UTR5,3.389275986330369,2.146976401718332e-42,5.09608341115375,0.0016323310805088443,60,0,40,0,NA,NA,6.301892666666666,CDC25A | CDC25B | CDC25C,TRUE,TRUE
L2_Syp,FBgn0003607,Su(var)205,protein_coding,3,UTR3,1.6376876151547946,2.1700888912479073e-16,4.867810270635014,0.0020634864350342784,0,0,100,0,NA,NA,10.218776666666667,CBX1 | CBX5,TRUE,TRUE
L2_Syp,FBgn0003651,svp,protein_coding,2,intron:UTR3,0.9287995185200477,4.324691298097375e-6,4.529820486826216,0.015076553226798498,0,0,50,50,NA,NA,2.689015416666667,NR2F1 | NR2F2 | NR2F6,TRUE,TRUE
L2_Syp,FBgn0003676,CCT1,protein_coding,2,UTR3,0.34801680791165546,0.19634041500061164,2.3060718348031277,7.794943444622613e-4,0,0,100,0,NA,NA,5.319213333333334,TCP1,TRUE,TRUE
L2_Syp,FBgn0003716,tkv,protein_coding,4,UTR3:intron,0.5112794430305787,0.006872986425614328,5.8111588563063705,2.66504009932365e-4,0,0,25,75,NA,NA,3.7507399390230667,BMPR1A | BMPR1B,TRUE,TRUE
L2_Syp,FBgn0003721,Tm1,protein_coding,55,UTR5:intron:UTR3,1.06936401305327,2.0829369326805242e-11,6.611232708933011,4.867744952711712e-16,10.909090909090908,0,80,9.090909090909092,NA,NA,139.83328967769256,TPM1 | TPM2 | TPM3 | TPM4,TRUE,TRUE
L2_Syp,FBgn0003731,Egfr,protein_coding,1,UTR3,-0.09918602434797394,0.7630255152486503,4.161223345500497,0.022811223475219477,0,0,100,0,NA,NA,1.3526354333333332,EGFR | ERBB2 | ERBB3 | ERBB4,TRUE,TRUE
L2_Syp,FBgn0003870,ttk,protein_coding,1,intron,0.4056263817991744,0.059982253005656426,4.1428874181834034,0.023137293654610536,0,0,0,100,NA,NA,8.07498272,NA,FALSE,FALSE
L2_Syp,FBgn0003891,tud,protein_coding,12,UTR5:UTR3,0.7123169582313611,1.4723025405498755e-6,4.530662544585421,5.394867484007684e-4,66.66666666666666,0,33.33333333333333,0,NA,NA,4.746347366666667,TDRD15 | TDRD6,FALSE,FALSE
L2_Syp,FBgn0003934,snRNA:U5:23D,snRNA,6,ncRNA-exon,0.7875794864798163,1.8515192358919486e-4,1.775977856134368,9.094246873833253e-14,NA,NA,NA,NA,100,0,388.503,NA,FALSE,FALSE
L2_Syp,FBgn0003935,snRNA:U5:34A,snRNA,1,ncRNA-exon,-0.2941452687821913,0.3579350032998407,2.618902237076358,0.04923100507620279,NA,NA,NA,NA,100,0,511.2656666666667,NA,FALSE,FALSE
L2_Syp,FBgn0003942,RpS27A,protein_coding,4,UTR3,-0.36002435397440835,0.09872240728796476,4.052372122472694,1.5429519265357207e-8,0,0,100,0,NA,NA,50.254762,RPS27A,FALSE,FALSE
L2_Syp,FBgn0003943,Ubi-p63E,protein_coding,3,UTR3,0.8333780368730365,3.48285053413861e-5,5.614257226799918,2.9485649300536795e-4,0,0,100,0,NA,NA,11.560275,UBC,TRUE,FALSE
L2_Syp,FBgn0003997,hid,protein_coding,1,UTR3,1.1484646713707733,3.18407357799385e-4,4.020211048726071,0.025443216102797914,0,0,100,0,NA,NA,1.0401268,NA,FALSE,FALSE
L2_Syp,FBgn0004103,Pp1-87B,protein_coding,11,UTR3,1.2753861022295703,4.276274025942711e-17,5.494817209044918,3.425349218428124e-5,0,0,100,0,NA,NA,23.01846666666667,PPP1CA | PPP1CB | PPP1CC,TRUE,TRUE
L2_Syp,FBgn0004117,Tm2,protein_coding,4,intron:UTR5,-0.254656177126822,0.25538240100852355,4.907143376886901,0.002952609181578843,75,0,0,25,NA,NA,47.231015166666666,TPM1 | TPM2 | TPM3 | TPM4,TRUE,TRUE
L2_Syp,FBgn0004169,up,protein_coding,57,UTR3:intron,0.9060283636805765,2.3412430968605686e-9,7.184642652632491,3.929470258736101e-11,0,0,28.07017543859649,71.9298245614035,NA,NA,186.32394341333332,TNNT1 | TNNT2 | TNNT3,TRUE,FALSE
L2_Syp,FBgn0004177,mts,protein_coding,1,CDS,0.623004986739676,1.058588064545833e-4,3.2678394166791027,0.007822493426437926,0,100,0,0,NA,NA,15.096184000000001,PPP2CA | PPP2CB,TRUE,TRUE
L2_Syp,FBgn0004179,Csp,protein_coding,13,UTR3,1.6983957324709618,7.445838817096434e-23,5.5472031173733365,3.7513304965005924e-5,0,0,100,0,NA,NA,13.972198268886457,DNAJC5 | DNAJC5B,FALSE,TRUE
L2_Syp,FBgn0004198,ct,protein_coding,1,UTR5,0.6342941102776982,2.560838446186968e-5,3.849499235024384,0.008311348346235476,100,0,0,0,NA,NA,3.5596273666666667,CUX1 | CUX2,TRUE,TRUE
L2_Syp,FBgn0004227,nonA,protein_coding,1,CDS,1.2425617110177272,1.4987408657015889e-12,4.706956034650578,0.004879678578525362,0,100,0,0,NA,NA,5.213345585106667,NONO | PSPC1 | SFPQ,TRUE,TRUE
L2_Syp,FBgn0004237,Hrb87F,protein_coding,8,UTR3,0.907118011021151,6.411477891739238e-7,4.86827228416115,1.9756657274016537e-4,0,0,100,0,NA,NA,14.038074733333332,HNRNPA1 | HNRNPA1L2 | HNRNPA2B1 | HNRNPA3,TRUE,TRUE
L2_Syp,FBgn0004242,Syt1,protein_coding,1,intron,-0.4103178995078867,0.04630351237399349,4.026529854091157,0.02860065233361534,0,0,0,100,NA,NA,6.589235301187989,SYT1 | SYT2 | SYT5,TRUE,TRUE
L2_Syp,FBgn0004362,HmgD,protein_coding,9,UTR5:CDS:UTR3,1.4206557989271889,1.2069949174952163e-16,4.5969800787333055,6.941970140337126e-4,11.11111111111111,11.11111111111111,77.77777777777779,0,NA,NA,29.862887543091897,NA,FALSE,FALSE
L2_Syp,FBgn0004363,porin,protein_coding,10,UTR3:CDS,0.5187231821687975,4.3297640806720406e-4,5.087623264525656,0.001696188551423555,0,50,50,0,NA,NA,60.348949604666664,VDAC1 | VDAC2 | VDAC3,TRUE,TRUE
L2_Syp,FBgn0004370,Ptp10D,protein_coding,1,intron,0.6930904779114327,4.9997819414553337e-5,4.313742943636272,0.021082259838768866,0,0,0,100,NA,NA,11.06935053785,PTPRB | PTPRJ,TRUE,TRUE
