exp_string,gene_id,gene_name,exist,score,norm_binding,norm_binding_z,norm_binding_rescale,cluster_id,cluster_code,cluster_description,gene_count,cluster_id_label
L2 Syp,FBgn0014133,bif,3,12.834858743850214,0.37075420513991453,-0.8055397977366,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0014135,bnl,3,62.81759757823481,1.605686369176976,0.7474744329884545,0.8708151169961218,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0014141,cher,3,236.39806265931065,1.4455866685176284,0.6890092034639262,1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0014163,fax,3,500.0092301439474,0.29195946493646396,-1.1208061726960021,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0014184,Oda,3,553.3453232234806,0.27950769115071866,-0.8207375990921302,-0.9027335755218134,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0014189,Hel25E,3,21.991734367980825,0.5084155659033468,-0.412264141926085,-0.8026211745146623,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0014368,nol,3,135.1709351856586,1.0530588667767737,0.06096879824904426,0.09158094553818841,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0014388,sty,3,130.12622640352745,0.45205309443979086,-0.798097854597916,-0.977692728086599,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0014391,sun,3,48.825577449367835,2.6701904523930904,1.4672892131820043,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0014411,Vps26,3,14.441512354931024,0.6929456012758127,-0.7027755369031031,-0.8448079447486411,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0014455,Ahcy,3,7.804478165748382,2.1601997623572795,1.2439103936275369,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0014857,His3.3A,3,39.299560577833375,0.7134864180955841,-0.219334154980009,-0.5509699792930105,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0014861,Mcm2,1,0.8700460123833649,0.19340476756313615,-0.7071067811865476,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0014863,Mlp84B,3,175.2478744573031,0.8993467470543948,-0.13701672241346188,0.10956278497150018,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0014870,Psi,3,37.81931005189493,0.28969159925081206,-1.4936600668642153,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0014879,Set,3,20.590609751985102,0.35851604163946393,-0.6633527471586537,-0.9932215548584475,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0014930,CG2846,3,4.2431261567180485,0.5093959097536735,-0.537905479998236,-0.635789428868017,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015019,CCT3,3,42.44152307955875,0.5036780529927095,-0.9825509755934048,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0015024,CkIalpha,3,24.631750210193616,0.11934274978147273,-1.0747133698949738,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015221,Fer2LCH,3,409.6809664572859,0.7566612678883262,-0.501427600025285,-0.3390958891912216,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015245,Hsp60A,3,90.0961132557853,0.9855373706540548,-0.0329781218769676,0.08208380650765656,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015268,Nap1,3,75.78839613781344,2.3165012654852344,1.2673315363973197,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0015269,Nf1,3,6.5013800768537315,0.19823054526609452,-0.9485972085191285,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015279,Pi3K92E,3,6.553946564612922,0.11644405454291622,-0.7693322375312829,-0.9474559381852368,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0015283,Rpn10,3,2.538793316713859,0.5061119919682455,-0.3236803954955367,-0.7302130975604223,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0015286,Rala,3,93.28860019571572,0.23466107141912107,-0.7401557881665782,-0.8679133669915828,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0015320,Ubc2,3,135.3616547399802,0.8255553343458195,-0.25312226805259963,-0.6328110186578768,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0015371,chn,3,9.514621265578665,0.27169270284290675,-0.7490454471524332,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0015379,dod,3,5.2527168761835705,0.6529714733961949,-0.295829691068745,-0.4590659321908068,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0015380,drl,2,3.401334317894676,0.2784253728148393,-0.8006005823264772,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0015521,RpS21,3,44.1492768316572,1.1858944078869824,0.1804122193447786,-0.03007346732735594,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0015524,otp,1,2.0115027786396507,0.11972420400016667,-0.5405453898814478,-0.9600261299644515,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0015558,tty,3,6.989194484500999,0.15585697032221377,-1.3584525408364225,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015602,BEAF-32,1,1.7400920247667298,0.4250534665167768,-0.3553982862906336,-0.7907619530046417,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0015609,CadN,3,12.88583300944805,0.04178786207888429,-1.3744233380811943,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015614,CanB2,3,6.2150304204494615,0.22828730951958726,-0.8133197312913788,-0.9014483145887038,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015622,Cnx99A,3,17.786338325705714,0.1889554339054887,-0.8764189637482112,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0015737,Hmu,3,164.06818189862145,0.699464164297472,-0.42634065574984775,-0.3604383441147315,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015754,Lis-1,3,16.134449588979418,0.16342984144420641,-1.3033175128726726,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0015756,RpL9,3,793.8448207246782,3.297172940010804,1.483074114317852,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0015766,Msr-110,3,1140.61002125571,1.0157194387203854,0.020895821089832754,0.06251456041665793,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015774,NetB,3,23.940969804281945,0.13328851894070945,-1.1982418890398165,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015776,nrv1,3,195.85572026050693,0.999287643717312,-0.0010836944806997969,0.061775948648551404,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015777,nrv2,3,263.51611081833266,0.4332893410222128,-0.9043843552897913,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015778,rin,3,277.2882050760204,0.28030240828863734,-1.196345806934446,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015789,Rab10,3,14.12695978957431,0.15805972093873985,-0.7158590185034474,-0.94537824378499,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0015790,Rab11,3,94.10880603607878,0.20129962759609718,-0.8334851850663233,-0.9925254341915052,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015795,Rab7,3,42.958694345002186,0.37994198208314256,-0.7622256694550573,-0.7991434144110446,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015799,Rbf,3,3.82508410261186,0.12576660891330627,-0.9650358364982028,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015834,eIF3i,3,20.296755084378287,2.046303182435904,1.034625241056676,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0015838,Vang,3,23.046437828610536,0.42672694194086935,-1.1312495855989457,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015903,apt,3,27.32909138036307,0.3282686086614741,-0.5718952880095531,-0.8393113959933174,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0015929,dpa,3,5.275160789917468,0.44793145511730226,-0.42709322835633723,-0.6895406220265732,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0015949,hrg,3,4.0435810705479,0.2125148328878941,-1.287791753455737,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0016031,lama,3,8.268102643677748,0.4664631750449016,-0.4626681549293581,-0.8715925583918812,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0016041,Tom40,3,40.77782031882523,0.12298426234644329,-0.7840017410784629,-0.931484780017517,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0016059,Sema1b,3,24.40656521189171,1.3707492304035505,0.35275593451582715,0.1348120303420952,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0016070,smg,3,3.1319656135758995,0.29550326481516875,-0.9663358112885727,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0016075,vkg,3,131.65589990733923,0.36135261402532554,-0.6339022506175055,-0.6744814807775583,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0016122,Acer,3,31.97930225854915,3.0809282428920532,1.4852422099834308,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0016126,CaMKI,3,67.04863353264169,0.8978720229217584,-0.1806949563128804,-0.28559815964844826,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0016685,Nlp,3,165.85725740403942,0.4573321077928433,-1.2022345612171463,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0016691,ATPsynO,3,30.762590321837187,2.3179198360551863,1.1854066031105392,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0016693,Past1,3,36.7706417647877,0.49927242222723184,-0.4749346578687882,-0.6507201324874294,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0016694,Pdp1,3,182.1304148639981,0.30465630361065854,-0.6646145640638619,-0.7403286349923466,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0016726,RpL29,3,222.8625407046895,2.3366127020684013,1.3419092492941485,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0016797,fz2,3,455.0447920155241,1.5248483758951452,1.451119819466445,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0016917,Stat92E,3,65.05286678210386,2.0084878459471445,1.4668125282217794,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0016930,Dyrk2,3,27.393227123166906,0.2858621953861257,-1.1562154543765197,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0016975,stnB,3,2.429544832745839,0.05659043949051826,-0.9207633273778302,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0016976,stnA,3,2.429544832745839,0.05659043949051826,-0.9207633273778302,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0016977,spen,3,324.4733009486929,0.35718131483783966,-0.9923970410614065,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0017418,ari-1,3,44.81461082979216,0.1727421807973627,-0.7325713936121802,-0.9253326913909391,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0017457,U2af38,3,3.0227171296078796,0.46598361066977223,-0.4098071037672977,-0.6575127701204707,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0017482,T3dh,3,5.124567775057208,2.218024576040907,1.152673290421336,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0017545,RpS3A,3,427.11930215446426,1.7899127223083078,1.0121898407806025,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0017558,Pdk,3,48.80882141097873,3.279060942438542,1.4936695041366028,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0017572,Mo25,3,70.5901046247588,0.41609581810392,-0.7898797162896067,-0.946384522674081,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0017577,Mcm5,2,1.5028680887611925,0.42685567024581206,-0.39430524199788464,-0.783147516152125,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0017579,RpL14,3,129.53119726027523,1.7444358686327086,1.0092961399394504,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0017581,Lk6,3,376.16986841923085,0.35722726201925953,-0.8451815618644118,-0.9797177452092627,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0019650,toy,3,13.889735853568771,0.6650862038012325,-0.2877218080082209,-0.5447504716039879,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0019660,lncRNA:roX2,3,55.3201272561082,0.9517981534949398,-0.0353748978700101,-0.36342718939194973,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0019661,lncRNA:roX1,3,2341.0625105243635,1.9646500368467943,1.0034209003018943,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0019925,Surf4,3,218.22992270099544,0.5073008017145956,-0.5002303817010588,-0.6013227860745509,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0019936,RpS20,3,896.4448089303978,2.4418465578671964,1.48507087928073,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0019957,ND-42,3,9.073961648649734,3.281822650197581,1.498270094138602,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0019960,Mitofilin,3,15.603370985367064,0.7763818117476962,-0.2948712018879805,-0.22897649781127938,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0019968,Khc-73,3,9.767080137685694,0.1551576200740187,-1.0710102286333365,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0019972,Drice,3,78.49765386120521,1.7490425582967664,0.8053952915090726,0.8778214274880676,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0019990,Gcn2,3,3.6085580643562176,0.8810197802413792,-0.09155770101480232,-0.43259547152252575,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0020224,Cbl,3,4.051086081750448,0.14263465318710983,-1.1663442306069283,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0020235,ATPsyngamma,3,44.102173305546415,1.363177735451518,0.5560306893745007,0.4202249596275218,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0020238,14-3-3epsilon,3,666.4508065753724,0.15774986335480568,-1.093623177396987,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0020255,Ran,3,337.1477422147177,0.4419864528671472,-0.8950199155141912,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0020279,lig,3,54.03089476587048,0.06366232135034106,-0.8612703212441486,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0020294,ko,3,10.463915572386057,0.7064373031668658,-0.36547710386998195,-0.2873518082694183,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0020304,drongo,3,12.105981070051714,0.465199463801756,-0.6825767240470778,-0.6659786895075326,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0020306,dom,3,797.9162113906734,1.9544084536108108,1.3280726080550938,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0020386,Pdk1,3,72.1281910957498,1.7029584894654406,0.6177120848864591,0.5199386292482513,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0020443,eRF3,3,144.8454588351782,0.17051657784306426,-0.7518150102308788,-0.9716485897798289,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0020493,Dad,3,5.480516135913711,0.2581809782342439,-0.8355277101492904,-0.9317633900322747,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0020496,CtBP,3,144.8607565899624,0.18402144185824038,-1.064425251901335,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0020497,emb,3,44.228422596866125,0.1933052036972671,-1.1023512726237048,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0020503,CLIP-190,3,120.79469021929997,3.138240683559914,1.4931839310747763,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0020510,Abi,3,3.273307601249609,0.04420860103647133,-0.845243883315799,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0020618,Rack1,3,123.46267575557772,1.496855087342084,0.6763542919778066,0.699940407379883,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0020620,RN-tre,3,1.3371625222807368,0.07887602150544427,-0.7411762709347299,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0020621,Pkn,3,19.79579905479122,0.9296863649110225,-0.14101965513440562,-0.05972873033677706,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0020622,Pi3K21B,3,36.10921821667219,0.4522057562259828,-0.6864336703540773,-0.8935766486201018,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0020626,Osbp,3,5.783673095314629,0.1226741574366376,-0.7612875067249355,-0.9059995519588714,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0020637,Lcp65Ag2,3,320.7920134479783,0.4109572188520349,-0.8876093320700492,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0020638,Lcp65Ag1,3,592.613653913575,1.6954482081286728,0.927937355051977,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0020653,Trxr-1,3,119.7096706802899,1.4075987235390859,0.9591975780799447,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0020655,ArfGAP1,3,14.660060587474614,0.41970442538135455,-0.6356433945866257,-0.706856552121447,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0020660,eIF4B,3,15.019797013869264,1.0871160704630658,0.09344344262698717,0.14062638434655916,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0020767,Spred,3,14.66355261944262,0.11678115833337724,-1.1370759721038264,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0020907,Scp2,3,74.54380751115602,1.6497535631660167,0.9063681621218688,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0021765,scu,3,35.533251785592036,1.3905668608810042,0.8900121219505824,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0021776,mira,3,32.64397306967008,0.4834285757116649,-0.3763290686925914,-0.7056932210189077,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0021795,Tapdelta,3,77.49224977006308,0.9814085182468004,-0.043275572076839554,-0.006222396038737421,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0021800,Reph,3,2.5821087772864972,0.022962813399624332,-1.3618740890384646,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0021872,Xbp1,3,28.37437016471739,1.2488295467718769,0.4444496396180662,0.36220914229210854,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0021895,ytr,3,1339.351109749536,0.6156504017269074,-0.4954607680814616,-0.5462037572107028,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0022023,eIF3h,3,17.228629180036073,0.2105249689051794,-0.8323391040104803,-0.9778519532431845,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0022097,Vha36-1,3,16.669521316560118,0.2829122385750082,-0.6440385676545374,-0.8412865519514336,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0022213,Cse1,3,7.576852555107086,0.6212173519012275,-0.24039775457985973,-0.6392939220830152,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0022238,lolal,3,136.66036317110087,0.27925077483962746,-1.0333496215196527,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0022343,CG3760,3,38.33759433174517,0.8174743354278731,-0.3821600881870082,-0.3221125103779513,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0022361,Pur-alpha,3,56.03658728468403,1.542307652170879,0.505918538841482,0.3508325361789655,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0022382,Pka-R2,3,135.64328851960352,0.8729714306720817,-0.18593111006028887,-0.054845744635664606,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0022764,Sin3A,3,16.01408167735955,0.32746653794364683,-1.34182482672739,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0022893,Df31,3,1743.922509380487,0.5744845063554491,-1.019278086145767,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0022959,yps,3,1128.387602160495,0.6091237570018272,-0.9483763442151231,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0022960,vimar,2,2.590425604240399,0.08490998693088403,-1.4812439452167017,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0022985,qkr58E-2,3,10.820037582331404,0.14762521078366853,-0.9097063518520645,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0022986,qkr58E-1,3,6.241487313417902,0.14108548222764458,-1.1595355712938158,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0022987,qkr54B,3,29.78511296134355,0.2836358627871021,-1.2296927595296985,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0023083,fray,3,37.65958839432941,0.8641058755771941,-0.1855643685823118,-0.11264643014619424,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0023095,caps,3,22.104853591435894,0.1856492593920562,-0.8838227017066415,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0023143,Uba1,3,50.3684426158225,0.6917570586955313,-0.5025181250199836,-0.7101289990876185,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0023170,RpL39,3,402.967879972077,2.2428971425351274,1.1555113316377357,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0023177,Pp4-19C,3,15.893631091790777,1.708735545475189,0.6672624190285441,0.6078356427741114,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0023212,EloB,3,138.54144988536362,1.6251835792411216,1.3096361354193635,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0023215,Mnt,3,46.21706304372045,0.1479074299046185,-0.8527848494894019,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0023407,B4,3,17.24605995951436,0.449521247261767,-0.4504718814459767,-0.8758874179503225,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0023441,fus,3,40.24176829148965,1.874359515476935,1.049663791880293,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0023529,CG2918,3,57.35933185169995,0.7348321570048321,-0.4499535131400735,-0.5253162498881161,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0024183,vig,3,133.8370584130112,0.37340245004017225,-1.1915121850227886,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0024232,gprs,3,1.3371625222807368,0.15803442844876195,-0.7950698176256035,-0.9734201997784524,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0024236,foi,3,6.198049468363967,0.07316300503730791,-0.8586043586523063,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0024244,drm,3,10.435661398826062,0.05430034995997686,-0.7534775452624299,-0.9610014055562957,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0024273,WASp,3,21.694387668406,0.42436172328125643,-0.6232427668167625,-0.7347822567881539,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0024285,Srp54,3,4.585881631027204,0.2238735147817676,-1.278660959756537,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0024321,NK7.1,3,18.68463851164907,2.0694345856533225,1.056124535935525,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0024326,Mkk4,3,6.957100980795309,0.18895835290953109,-1.3608883244279568,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0024352,Stip1,3,17.409743331706867,0.4832872662264387,-0.9952367956433777,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0024362,Naa30A,3,9.767131402293243,0.504262648687957,-0.4727538689547389,-0.6322754751180801,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0024432,Dlc90F,3,23.967477961857934,0.5775171997329998,-0.6722247307923188,-0.6552155180542065,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0024555,flfl,3,11.552233639009064,0.15790315052782342,-1.453359129703581,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0024733,RpL10,3,446.04462725372514,2.1151165719255616,1.1186759979871617,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0024734,PRL-1,3,316.3487758465981,0.3257998884591574,-0.958893120551742,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0024754,Flo1,3,9.652072658499128,0.5977038138572707,-0.3842167035396053,-0.6510810217937854,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0024804,Dbp80,3,82.95526400662476,1.3206763037502465,0.9265517024970528,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0024806,DIP2,3,8.97047215990026,0.542955517614211,-0.6129946354405997,-0.7885314111643743,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0024811,Crk,3,10.160880997466432,0.9754899638811877,-0.019308517322515498,-0.32528461362592553,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0024836,stan,3,5.1642175545729945,0.20824733861987138,-1.0102853226357267,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0024941,RSG7,2,2.2429677194266424,0.03184672230555891,-0.841608257975511,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0024947,NTPase,3,10.678695594657697,0.27569851001696283,-0.6559719232942387,-0.8208243347102142,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0024963,GluClalpha,3,3.742170127130984,0.08749344641701723,-0.9023222403993523,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0024985,Rilpl,3,8.373338148411225,0.2306088498435516,-0.8636563716536549,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0024987,ssx,2,4.7655406351988105,0.1101846653655985,-1.0263890589361084,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0025111,Ant2,3,1851.177109289996,0.25115254867733994,-0.7473233447391914,-0.787198230420371,Cluster II,High_Imp,Higher Imp binding,763,II
