gene_id,gene_name,row_coverage,row_mean,row_median,region_coverage,region_mean,region_median,tstatistic,pvalue,comparison_mode,Imp_total_width,Imp_cluster_count,Imp_max_width,Syp_total_width,Syp_cluster_count,Syp_max_width,feature,group,comparison_type,fill_group
FBgn0004587,B52,359385,-2.6146209039258376e-5,-1.8901065845092687e-16,57000,-7.4586191474091e-4,-2.0756541419490922e-16,-2.653222820570958,0.9960125338743518,Imp to shuffled Syp binding sites,81,2,52,50,1,50,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004587,B52,226980,-3.7914436116527945e-5,-4.521822847376309e-16,57000,-3.6579734820173e-4,-4.2158536084633984e-16,-1.040863698891291,0.8510283867806734,Syp to shuffled Imp binding sites,81,2,52,50,1,50,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004595,pros,4270750,-6.534336251803743e-6,-5.88112921658769e-17,12361250,5.006304389610552e-6,-5.896967588590136e-17,0.6024747207636286,0.27342909819453953,Imp to shuffled Syp binding sites,242,4,95,4808,83,175,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004595,pros,69807350,-5.680685056562424e-6,-1.0828617064544764e-16,12361250,-5.491748561990656e-6,-1.1105103578038303e-16,0.01035707405131063,0.4958681992123981,Syp to shuffled Imp binding sites,242,4,95,4808,83,175,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004636,Rap1,963750,-1.2702285345298e-4,-0.0116456383476493,562500,1.1040674686318e-4,-0.01127408808873586,2.145253565120599,0.0159665028929161,Imp to shuffled Syp binding sites,408,7,136,26,1,26,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004636,Rap1,138780,-1.2784229522363e-4,-0.01268735487552624,562500,1.2677411674809e-4,-0.0121155465285071,2.2017685890262477,0.01384103168270483,Syp to shuffled Imp binding sites,408,7,136,26,1,26,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004638,drk,632160,-9.77960834049984e-5,-5.029831809814978e-16,360000,5.1164926552503e-4,-4.2454795904507336e-16,4.393583567800559,5.576454575168333e-6,Imp to shuffled Syp binding sites,226,4,121,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004638,drk,175600,-8.862381131422363e-5,-0.00262858084024098,360000,-9.665850238880515e-5,-0.00213946855243468,-0.05995390878237067,0.5239038113217821,Syp to shuffled Imp binding sites,226,4,121,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004652,fru,2661970,-8.147632960968495e-6,-0.0054143868048286,441750,0.00659096635227606,-2.316465076166286e-16,52.17022031249741,0,Imp to shuffled Syp binding sites,80,2,51,276,5,74,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004652,fru,4894590,-8.64492810697314e-6,-0.00169127261877238,441750,0.00236102877893886,-3.445871739489318e-16,19.47437698578302,9.827421237090664e-85,Syp to shuffled Imp binding sites,80,2,51,276,5,74,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004656,fs(1)h,5182380,-1.3068057994929074e-5,-0.00953280713277537,357000,-6.311208788323778e-5,-0.00970272794691115,-0.37268853171195654,0.6453097529278902,Imp to shuffled Syp binding sites,231,5,76,29,1,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004656,fs(1)h,1048815,-1.4205199343418424e-5,-0.00798886093001071,357000,9.4646265948067e-4,-0.00856166520813797,6.762993642759346,6.768795429069639e-12,Syp to shuffled Imp binding sites,231,5,76,29,1,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004687,Mlc-c,328410,-1.9124668939793e-4,-2.42715427510257e-16,979000,-6.1168174822583e-4,-2.642089818725526e-16,-4.849441714604634,0.9999993808580404,Imp to shuffled Syp binding sites,439,4,143,104,2,75,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004687,Mlc-c,162360,-2.2280294631015e-4,-3.223796736429204e-16,979000,5.3394049127910606e-5,-3.223796736429204e-16,2.9877632885039502,0.00140517042072469,Syp to shuffled Imp binding sites,439,4,143,104,2,75,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004828,His3.3B,492590,-9.577050775329644e-5,-3.901050781993442e-16,108500,-0.00523445417732715,-5.686256781701964e-16,-18.77530765451817,1,Imp to shuffled Syp binding sites,244,3,142,29,1,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004828,His3.3B,55615,-4.7596723980365475e-5,-8.465369635369989e-17,108500,-9.9160066142719e-4,-8.491368513871154e-17,-4.264021896528094,0.9999899525374996,Syp to shuffled Imp binding sites,244,3,142,29,1,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004838,Hrb27C,8384540,-1.343228955666635e-5,-1.6830858123059242e-16,7239000,2.4078000066569e-4,-1.5842333645265246e-16,10.61755353918884,1.2352932319161056e-26,Imp to shuffled Syp binding sites,954,14,124,534,11,169,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004838,Hrb27C,3763140,-1.1588725243263822e-5,-1.438265486513762e-16,7239000,-7.164887318548979e-5,-1.438265486513762e-16,-2.6777463938413386,0.9962940258979072,Syp to shuffled Imp binding sites,954,14,124,534,11,169,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004889,tws,605400,-4.005035962064392e-5,0,300000,-7.221283127499536e-6,0,0.2720609709981534,0.3927876629214219,Imp to shuffled Syp binding sites,258,5,73,26,1,26,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004889,tws,201800,-4.850019740549654e-5,0,310000,4.9642790824511e-4,0,4.097535961730234,2.0883866659445906e-5,Syp to shuffled Imp binding sites,258,5,73,26,1,26,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004907,14-3-3zeta,1992725,-5.8008697737815913e-5,0,2509000,-8.673222486043147e-5,0,-0.6292150132604934,0.7353958207091835,Imp to shuffled Syp binding sites,714,10,143,209,6,52,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004907,14-3-3zeta,526575,-5.711140235898925e-5,0,2460750,3.0716621529919e-4,0,7.275520774817385,1.7259425377904362e-13,Syp to shuffled Imp binding sites,714,10,143,209,6,52,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004921,Ggamma1,937020,-6.606530398853798e-5,-4.106063529907801e-16,189000,5.3345829127352e-4,-4.506085167192389e-16,3.481982214274162,2.4891455487114e-4,Imp to shuffled Syp binding sites,401,3,341,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004921,Ggamma1,100395,-6.596531229111497e-5,-3.4160658142717e-4,189000,0.00117237288621126,-5.503238947149851e-16,6.800636438718199,5.2232848617398856e-12,Syp to shuffled Imp binding sites,401,3,341,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0004924,Top1,527750,-7.334884565279767e-5,-0.00702530118421812,50000,-8.7767182819833e-4,-0.00936222187448211,-1.9444874363260267,0.9740788503605852,Imp to shuffled Syp binding sites,152,4,71,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0004924,Top1,42220,-7.591283185949452e-5,-0.01321499206825044,50000,0.00147466487549465,-0.0125118559291439,3.7258349945032094,9.744189696571918e-5,Syp to shuffled Imp binding sites,152,4,71,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0005648,Pabp2,262680,-9.715592381180224e-5,-1.760285883473955e-16,154000,-7.9786673243221e-4,-2.0482347354660852e-16,-3.8725493326001734,0.9999461263364514,Imp to shuffled Syp binding sites,187,5,73,71,1,71,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0005648,Pabp2,83580,-8.335648500338525e-5,-1.2740607415390107e-16,154000,0.00129351875206346,-1.0386482432432012e-16,7.818615371225854,2.6871503960465855e-15,Syp to shuffled Imp binding sites,187,5,73,71,1,71,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0005671,Vha55,221100,-6.640584759908563e-5,-4.012381715370451e-17,165000,1.5779384844763e-4,-7.111603224625738e-17,1.5833215386418789,0.05667505635247676,Imp to shuffled Syp binding sites,197,3,99,54,2,28,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0005671,Vha55,70350,-6.950159806833754e-5,-1.6412439708578052e-17,154000,1.2820900533488e-4,-2.4134182402411887e-18,1.3572646080429094,0.08734956881772539,Syp to shuffled Imp binding sites,197,3,99,54,2,28,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010100,mAcon1,29535,-2.687731931169e-4,-1.9635387479924687e-16,30250,-9.7755264448625e-4,-0.00133926814147089,-1.5220607389620229,0.9359978423429722,Imp to shuffled Syp binding sites,47,1,47,49,1,49,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010100,mAcon1,29535,-3.2586878968381e-4,-0.0091025427574278,30250,0.00162679243628438,-0.0081944814008732,3.9223699678297,4.393786062986989e-5,Syp to shuffled Imp binding sites,47,1,47,49,1,49,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010113,hdc,25223460,-9.357565518660972e-6,-2.995411655068295e-16,37914000,-8.266089600476082e-6,-2.940927502560442e-16,0.10050381761268888,0.4599721763502008,Imp to shuffled Syp binding sites,1936,35,123,1432,29,126,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010113,hdc,21078760,-9.519125696261926e-6,-2.817757233952527e-16,37914000,9.617107728030496e-6,-2.756299366965289e-16,1.7677831658218386,0.03854858414689732,Syp to shuffled Imp binding sites,1936,35,123,1432,29,126,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010226,GstS1,264875,-2.1277758407481e-4,-0.00651511355500266,325000,-0.00083133302182656005,-0.00769764705037956,-4.272363066774587,0.999990326638506,Imp to shuffled Syp binding sites,289,3,118,30,1,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010226,GstS1,81500,-1.9848390897297e-4,-0.00730874654956625,325000,-2.5884088879999e-4,-0.00709812945932176,-0.4285853074015717,0.6658873380816182,Syp to shuffled Imp binding sites,289,3,118,30,1,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010228,HmgZ,142650,-0.00019325379455568001,-4.021459132463759e-16,135000,-6.8016280002773e-4,-3.8490130671810253e-16,-2.3530077457266017,0.9906881636730848,Imp to shuffled Syp binding sites,169,2,141,29,1,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010228,HmgZ,38040,-1.6657116424351e-4,-4.1836840758347807e-16,135000,-9.9953949679868e-4,-4.498617245416942e-16,-4.0922393518348,0.9999786262383324,Syp to shuffled Imp binding sites,169,2,141,29,1,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010300,brat,4929420,-1.685086530893862e-5,-0.00799858243481137,4495000,-4.1792356368458e-4,-0.00817156889747589,-10.963037825442642,1,Imp to shuffled Syp binding sites,472,8,161,417,14,55,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010300,brat,6586725,-1.5841283721939033e-5,-0.00195683240825256,4495000,8.32705467207055e-5,-0.00170624832669698,2.7497344554910548,0.0029821907771049,Syp to shuffled Imp binding sites,472,8,161,417,14,55,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010341,Cdc42,530880,-1.1242099955583e-4,-0.00671822291130634,256750,3.9533678006622e-4,-0.00610792966036144,3.301391321001811,4.8109858150522e-4,Imp to shuffled Syp binding sites,318,7,92,50,1,50,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010341,Cdc42,87360,-1.4162004093308e-4,-0.01042595157607309,256750,-9.1087059980867e-4,-0.01110100552116238,-4.7233180331302025,0.999998839250199,Syp to shuffled Imp binding sites,318,7,92,50,1,50,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010348,Arf79F,221130,-2.2648476563819e-4,-0.01076002745389043,173250,0.00203180446934975,-0.00935722282948563,11.011051724854838,1.7269915164433932e-28,Imp to shuffled Syp binding sites,356,7,100,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010348,Arf79F,38610,-2.1583298863598e-4,-0.01556624057187806,176000,0.00123317782508171,-0.01428299827389328,7.043799763072359,9.387414360993796e-13,Syp to shuffled Imp binding sites,356,7,100,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010352,Nc73EF,223740,-1.0204540330559e-4,-0.00915342359742321,54000,-2.9346589755111005e-5,-0.00915342359742324,0.22266890945816792,0.41189702135091744,Imp to shuffled Syp binding sites,145,2,95,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010352,Nc73EF,37290,-1.2159057777288e-4,-0.0128063440287165,54000,-7.879215463454e-4,-0.01427165495982511,-1.819106413795122,0.9655496337765976,Syp to shuffled Imp binding sites,145,2,95,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010379,Akt1,1111860,-5.272623810583093e-5,-0.00187729046330162,239250,0.00256581176919303,-1.4511431097884422e-16,16.121051968768015,9.743047770907631e-59,Imp to shuffled Syp binding sites,295,7,74,55,2,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010379,Akt1,140580,-5.716364425802357e-5,-1.3311041051196686e-16,239250,-8.518608871220274e-5,-1.300651233326983e-16,-0.17334399165055642,0.568809403322631,Syp to shuffled Imp binding sites,295,7,74,55,2,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010415,Sdc,1631555,-5.442643388708681e-5,-3.38372213418303e-16,679500,-9.94123117658586e-5,-3.730121921881886e-16,-0.5044473687446572,0.6930263990721369,Imp to shuffled Syp binding sites,616,10,123,26,1,26,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010415,Sdc,194490,-5.053022205242251e-5,-2.5970424616336817e-16,679500,1.6895578924768e-4,-2.694301287504065e-16,2.5560023023353815,0.00529422869648184,Syp to shuffled Imp binding sites,616,10,123,26,1,26,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010488,NAT1,318190,-1.1111789454448e-4,0,799000,-4.762862577028802e-5,0,0.9142896902825752,0.18028246116890917,Imp to shuffled Syp binding sites,457,5,164,176,3,98,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010488,NAT1,115090,-1.0079781358237e-4,0,799000,-0.00102264357383306,0,-13.402758718696736,1,Syp to shuffled Imp binding sites,457,5,164,176,3,98,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0010551,Phb2,28770,-9.28274322607342e-5,-0.00741747067868223,13500,0.00522483764269234,-6.1821006025702e-4,8.434781728195704,1.826324202696818e-17,Imp to shuffled Syp binding sites,29,1,29,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0010551,Phb2,43155,-8.543591314167309e-5,-1.11393756340958e-16,13500,-0.00288889015042457,-1.1662888130136834e-16,-5.31613856984734,0.9999999461596486,Syp to shuffled Imp binding sites,29,1,29,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0011217,eff,502665,-1.6943441015218e-4,-0.00996947741879801,581250,9.0595750093173e-4,-0.00831737103090701,9.479707992750647,1.2795123710836354e-21,Imp to shuffled Syp binding sites,620,8,144,104,2,77,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0011217,eff,135125,-1.4806552667818e-4,-0.00898004627408274,581250,5.1894032112241416e-5,-0.00898004627408274,1.9272367253055345,0.02697531091792943,Syp to shuffled Imp binding sites,620,8,144,104,2,77,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0011224,heph,3943080,-2.810046774987237e-5,-2.8627597323306406e-16,486000,-8.0379642732319e-4,-2.724457507319935e-16,-6.931413077640862,0.999999999997914,Imp to shuffled Syp binding sites,852,19,119,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0011224,heph,292080,-3.053703039649004e-5,-7.05887644095096e-17,486000,2.9377282197604e-4,-7.025786051678665e-17,3.0166170185470347,0.00127812875463446,Syp to shuffled Imp binding sites,852,19,119,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0011300,babo,689415,-8.222255901390556e-5,-0.00490014884232653,44250,-6.280613291051974e-5,-0.00479600468647727,0.04893984243758217,0.480483729047141,Imp to shuffled Syp binding sites,294,3,168,29,1,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0011300,babo,35055,-6.628813549597513e-5,-9.895824034319031e-17,44250,-7.5217681962349e-4,-9.895824034319032e-17,-1.618540884273335,0.9472233947840346,Syp to shuffled Imp binding sites,294,3,168,29,1,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0011305,Rsf1,71470,-1.7212416382502e-4,-0.00537410172008862,28000,0.00114365008146748,-0.00420401188474472,2.463863383526932,0.00687540710228028,Imp to shuffled Syp binding sites,58,2,29,30,1,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0011305,Rsf1,40840,-2.3651609522546e-4,-0.01240524928460205,28000,-0.0063863058219355,-0.01781524875974216,-10.151230777937975,1,Syp to shuffled Imp binding sites,58,2,29,30,1,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0011666,msi,6102420,-1.149090635836231e-5,-1.9249740980738632e-16,1073250,-6.679491325659352e-5,-2.016589412571911e-16,-0.8649853098035548,0.8064764774505984,Imp to shuffled Syp binding sites,585,11,171,79,2,52,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0011666,msi,1036260,-1.3341912229909334e-5,-2.5224545061142305e-16,1073250,-1.3016186131867e-4,-2.5178889672585327e-16,-1.69016763507062,0.9545019106384002,Syp to shuffled Imp binding sites,585,11,171,79,2,52,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0011725,twin,4061460,-6.446851041995158e-6,-0.01619186572851486,164000,0.03705923339455246,0.00799560251775342,149.21786774086064,0,Imp to shuffled Syp binding sites,162,1,162,55,2,28,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0011725,twin,1584960,-6.7196127291734985e-6,-0.01198309545201692,164000,0.04562116143131692,0.01518857910939874,183.97868442580096,0,Syp to shuffled Imp binding sites,162,1,162,55,2,28,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0011760,ctp,5238840,-5.6068802288350046e-5,-0.01194037703285923,2490500,-1.6039563349927e-4,-0.01260670263612828,-1.8869766501602656,0.9704182087406767,Imp to shuffled Syp binding sites,1200,12,183,76,2,49,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0011760,ctp,607920,-5.121963381555304e-5,-0.01353780869615362,2490500,6.169732026115275e-5,-0.01305620593748024,2.020564412247313,0.02166249141749254,Syp to shuffled Imp binding sites,1200,12,183,76,2,49,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0011766,E2f1,493350,-1.2698384743878e-4,-0.00749125137148556,780000,1.9501056619985e-4,-0.00705061646160801,3.516425909450179,2.1871176821814e-4,Imp to shuffled Syp binding sites,341,10,52,314,7,97,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0011766,E2f1,253000,-1.3637388038751e-4,-0.00973548132295762,780000,-2.7985922089005e-4,-0.00990970526315219,-1.522947882137933,0.936113924783211,Syp to shuffled Imp binding sites,341,10,52,314,7,97,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0011817,nmo,941005,-2.568139650482276e-5,-0.00814094152741459,209250,-4.433045409407e-4,-0.00754992761049616,-2.6134061094000347,0.995517443776006,Imp to shuffled Syp binding sites,58,2,30,28,1,28,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0011817,nmo,819585,-2.810037850990007e-5,-0.00748211231828127,209250,3.6544877743686e-4,-0.00664205519599697,2.30841234622016,0.0104885914252874,Syp to shuffled Imp binding sites,58,2,30,28,1,28,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0013272,Gp150,280980,-1.1748696879737e-4,-1.9443360346593176e-16,362250,-1.2999079889213e-4,-2.1293819042664726e-16,-0.11122633502546772,0.5442815347558568,Imp to shuffled Syp binding sites,186,4,76,55,2,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0013272,Gp150,102580,-9.828833076944529e-5,-1.2415079639644509e-16,362250,-3.861933896184e-4,-1.233836666541872e-16,-2.810221764055102,0.9975244985503589,Syp to shuffled Imp binding sites,186,4,76,55,2,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0013305,Nmda1,67320,-2.4941268827218e-4,-0.00130103216670581,72000,-9.4132428785509e-4,-0.00129831712107247,-2.3625455848665178,0.9909237234793724,Imp to shuffled Syp binding sites,123,2,74,26,1,26,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0013305,Nmda1,33660,-2.2811167402674e-4,-2.8063980846066164e-16,72000,-4.7163788662624e-4,-2.909864739493398e-16,-0.8517575064516535,0.8028242356263463,Syp to shuffled Imp binding sites,123,2,74,26,1,26,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0013726,pnut,189405,-1.69145863531e-4,-1.180455814053966e-16,45750,-8.5279679336283e-4,-1.4285426215755214e-16,-2.231215190139103,0.9871641477924232,Imp to shuffled Syp binding sites,175,4,95,28,1,28,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0013726,pnut,9315,-1.4475434491515e-4,-1.3724936104812623e-16,45750,1.3920445612707e-4,-1.3039009856393955e-16,1.0415800177775656,0.14880597055866132,Syp to shuffled Imp binding sites,175,4,95,28,1,28,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0013981,His4r,19845,-0.00103934490264006,-0.01321497199121796,42000,-7.0323331224908e-4,-0.01306049859900015,0.7709542656534109,0.22036918866322397,Imp to shuffled Syp binding sites,113,3,54,51,1,51,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0013981,His4r,7560,-9.1341503943026e-4,-0.01575373157848568,42000,-0.00108535782390266,-0.01620709577265776,-0.4065317319774154,0.657822991065969,Syp to shuffled Imp binding sites,113,3,54,51,1,51,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0013987,MAPk-Ak2,48480,-1.6593761324396e-4,-1.5923029078999368e-16,18000,2.1858645028938e-4,-2.313132350383591e-16,0.7013715848687933,0.2415401090200736,Imp to shuffled Syp binding sites,28,1,28,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0013987,MAPk-Ak2,24240,-3.361056965443013e-5,-3.3726223772177836e-17,18000,-1.7142574523967e-4,-3.3726223772177836e-17,-0.5152460666700102,0.6968062952375136,Syp to shuffled Imp binding sites,28,1,28,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0014010,Rab5,570610,-1.0925744146339e-4,-8.579204506249954e-17,150500,3.4450762446966786e-5,-2.4281056417850475e-17,0.7740749240276007,0.21944385068932043,Imp to shuffled Syp binding sites,341,4,144,26,1,26,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0014010,Rab5,46445,-8.930239250892092e-5,-4.3951276327347e-4,150500,5.0357792903729e-4,-2.220446049250318e-16,3.096472031936443,9.7937155871378e-4,Syp to shuffled Imp binding sites,341,4,144,26,1,26,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0014163,fax,2611125,-2.8399046873718005e-5,-4.296478391261821e-17,3543750,-3.644561000094195e-5,-5.133763937666486e-17,-0.285927875405059,0.6125333100726462,Imp to shuffled Syp binding sites,960,12,286,305,5,97,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0014163,fax,731115,-3.026611723554125e-5,-5.2935716058286966e-17,3543750,-1.4729497461913e-4,-5.2935716058286966e-17,-4.197398982234714,0.9999864997701944,Syp to shuffled Imp binding sites,960,12,286,305,5,97,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0014184,Oda,336415,-1.5674240809863e-4,-0.0101427688154117,198250,0.00464920024763517,-0.00754881277153616,21.565765604357377,2.47555987938276e-103,Imp to shuffled Syp binding sites,273,5,116,56,2,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0014184,Oda,71695,-2.4305783956815e-4,-0.03000786801117549,198250,3.7900193374745e-4,-0.02916260046583491,2.1634095454923528,0.01525544245573403,Syp to shuffled Imp binding sites,273,5,116,56,2,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0014368,nol,9800,-0.00185193841114908,-0.01573168436704969,28000,-0.00206398963393836,-0.01681881198431301,-0.3367245982029071,0.6318364789221323,Imp to shuffled Syp binding sites,26,1,26,30,1,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0014368,nol,5600,-0.00176066157733901,-0.01497063893035922,28000,-0.00149148673724881,-0.01421285858410081,0.441580178959059,0.32939821991695617,Syp to shuffled Imp binding sites,26,1,26,30,1,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0014388,sty,585975,-1.0204667720015e-4,-0.01237116209374498,325000,-1.9341425467797e-4,-0.01147699623498968,-0.6093459735846547,0.7288522168856753,Imp to shuffled Syp binding sites,332,7,99,57,2,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0014388,sty,180300,-1.0159241220156e-4,-0.01069877738081948,325000,6.1940212779945e-4,-0.00986868795274925,5.0126740810369075,2.685344713933218e-7,Syp to shuffled Imp binding sites,332,7,99,57,2,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0014870,Psi,740300,-4.85088831450938e-5,-0.00641954025220937,132000,-1.679813562652e-4,-0.00853712943087457,-0.5013088851318158,0.6919227054574775,Imp to shuffled Syp binding sites,131,3,74,26,1,26,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0014870,Psi,201900,-4.12571365199858e-5,-2.169668718675892e-16,132000,-0.00110897273898003,-2.33126220077447e-16,-5.00406376558497,0.9999997189694012,Syp to shuffled Imp binding sites,131,3,74,26,1,26,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0015222,Fer1HCH,228375,-1.8780902980047e-4,-2.0138763462766262e-16,378000,-5.8531451936821e-4,-2.3958124738915184e-16,-4.011554219133197,0.9999698340452178,Imp to shuffled Syp binding sites,248,4,99,26,1,26,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
